"Step","swept-blaze-817 - std_entropy_1","swept-blaze-817 - std_entropy_1__MIN","swept-blaze-817 - std_entropy_1__MAX"
"993","0.019517574459314346","0.019517574459314346","0.019517574459314346"
"995","0.01705784536898136","0.01705784536898136","0.01705784536898136"
"997","0.015473512001335621","0.015473512001335621","0.015473512001335621"
"999","0.015584180131554604","0.015584180131554604","0.015584180131554604"
"1001","0.015934092923998833","0.015934092923998833","0.015934092923998833"
"1003","0.016629669815301895","0.016629669815301895","0.016629669815301895"
"1005","0.016333479434251785","0.016333479434251785","0.016333479434251785"
"1009","0.017918676137924194","0.017918676137924194","0.017918676137924194"
"1011","0.019306441769003868","0.019306441769003868","0.019306441769003868"
"1013","0.018354689702391624","0.018354689702391624","0.018354689702391624"
"1015","0.016811124980449677","0.016811124980449677","0.016811124980449677"
"1017","0.01673297956585884","0.01673297956585884","0.01673297956585884"
"1019","0.019118309020996094","0.019118309020996094","0.019118309020996094"
"1021","0.01560161542147398","0.01560161542147398","0.01560161542147398"
"1025","0.018857117742300034","0.018857117742300034","0.018857117742300034"
"1027","0.019613325595855713","0.019613325595855713","0.019613325595855713"
"1029","0.017703216522932053","0.017703216522932053","0.017703216522932053"
"1031","0.018017271533608437","0.018017271533608437","0.018017271533608437"
"1033","0.018522629514336586","0.018522629514336586","0.018522629514336586"
"1035","0.018027978017926216","0.018027978017926216","0.018027978017926216"
"1037","0.01516189519315958","0.01516189519315958","0.01516189519315958"
"1041","0.017304424196481705","0.017304424196481705","0.017304424196481705"
"1043","0.01766004040837288","0.01766004040837288","0.01766004040837288"
"1045","0.017141176387667656","0.017141176387667656","0.017141176387667656"
"1047","0.018651999533176422","0.018651999533176422","0.018651999533176422"
"1049","0.018133539706468582","0.018133539706468582","0.018133539706468582"
"1051","0.019209396094083786","0.019209396094083786","0.019209396094083786"
"1053","0.016477523371577263","0.016477523371577263","0.016477523371577263"
"1057","0.02072327770292759","0.02072327770292759","0.02072327770292759"
"1059","0.016426172107458115","0.016426172107458115","0.016426172107458115"
"1061","0.017267147079110146","0.017267147079110146","0.017267147079110146"
"1063","0.019783196970820427","0.019783196970820427","0.019783196970820427"
"1065","0.016336696222424507","0.016336696222424507","0.016336696222424507"
"1067","0.02003144845366478","0.02003144845366478","0.02003144845366478"
"1069","0.02081301435828209","0.02081301435828209","0.02081301435828209"
"1073","0.02384318597614765","0.02384318597614765","0.02384318597614765"
"1075","0.020434463396668434","0.020434463396668434","0.020434463396668434"
"1077","0.01813848875463009","0.01813848875463009","0.01813848875463009"
"1079","0.02184929884970188","0.02184929884970188","0.02184929884970188"
"1081","0.018405627459287643","0.018405627459287643","0.018405627459287643"
"1083","0.020770952105522156","0.020770952105522156","0.020770952105522156"
"1085","0.018440766260027885","0.018440766260027885","0.018440766260027885"
"1089","0.02331444062292576","0.02331444062292576","0.02331444062292576"
"1091","0.020787090063095093","0.020787090063095093","0.020787090063095093"
"1093","0.021277353167533875","0.021277353167533875","0.021277353167533875"
"1095","0.020909884944558144","0.020909884944558144","0.020909884944558144"
"1097","0.019337806850671768","0.019337806850671768","0.019337806850671768"
"1099","0.020712818950414658","0.020712818950414658","0.020712818950414658"
"1101","0.015984071418642998","0.015984071418642998","0.015984071418642998"
"1105","0.02036496065557003","0.02036496065557003","0.02036496065557003"
"1107","0.021352680400013924","0.021352680400013924","0.021352680400013924"
"1109","0.01955362595617771","0.01955362595617771","0.01955362595617771"
"1111","0.021409055218100548","0.021409055218100548","0.021409055218100548"
"1113","0.020699916407465935","0.020699916407465935","0.020699916407465935"
"1115","0.020581703633069992","0.020581703633069992","0.020581703633069992"
"1117","0.020441971719264984","0.020441971719264984","0.020441971719264984"
"1121","0.025922898203134537","0.025922898203134537","0.025922898203134537"
"1123","0.022922763600945473","0.022922763600945473","0.022922763600945473"
"1125","0.02479684352874756","0.02479684352874756","0.02479684352874756"
"1127","0.020204363390803337","0.020204363390803337","0.020204363390803337"
"1129","0.01943819224834442","0.01943819224834442","0.01943819224834442"
"1131","0.021623529493808746","0.021623529493808746","0.021623529493808746"
"1133","0.019292470067739487","0.019292470067739487","0.019292470067739487"
"1137","0.027323823422193527","0.027323823422193527","0.027323823422193527"
"1139","0.020243771374225616","0.020243771374225616","0.020243771374225616"
"1141","0.023182349279522896","0.023182349279522896","0.023182349279522896"
"1143","0.022062577307224274","0.022062577307224274","0.022062577307224274"
"1145","0.02005576714873314","0.02005576714873314","0.02005576714873314"
"1147","0.02174200303852558","0.02174200303852558","0.02174200303852558"
"1149","0.020086387172341347","0.020086387172341347","0.020086387172341347"
"1153","0.0208269152790308","0.0208269152790308","0.0208269152790308"
"1155","0.021173471584916115","0.021173471584916115","0.021173471584916115"
"1157","0.02364262007176876","0.02364262007176876","0.02364262007176876"
"1159","0.02035890519618988","0.02035890519618988","0.02035890519618988"
"1161","0.020754918456077576","0.020754918456077576","0.020754918456077576"
"1163","0.02255147695541382","0.02255147695541382","0.02255147695541382"
"1165","0.02280382439494133","0.02280382439494133","0.02280382439494133"
"1169","0.02318105846643448","0.02318105846643448","0.02318105846643448"
"1171","0.02195727452635765","0.02195727452635765","0.02195727452635765"
"1173","0.022553881630301476","0.022553881630301476","0.022553881630301476"
"1175","0.024438925087451935","0.024438925087451935","0.024438925087451935"
"1177","0.022537223994731903","0.022537223994731903","0.022537223994731903"
"1179","0.021242648363113403","0.021242648363113403","0.021242648363113403"
"1181","0.02129470556974411","0.02129470556974411","0.02129470556974411"
"1185","0.023553233593702316","0.023553233593702316","0.023553233593702316"
"1187","0.02196669764816761","0.02196669764816761","0.02196669764816761"
"1189","0.021720480173826218","0.021720480173826218","0.021720480173826218"
"1191","0.02562898024916649","0.02562898024916649","0.02562898024916649"
"1193","0.022025180980563164","0.022025180980563164","0.022025180980563164"
"1195","0.024319645017385483","0.024319645017385483","0.024319645017385483"
"1197","0.02190081775188446","0.02190081775188446","0.02190081775188446"
"1201","0.026783935725688934","0.026783935725688934","0.026783935725688934"
"1203","0.023824555799365044","0.023824555799365044","0.023824555799365044"
"1205","0.024117790162563324","0.024117790162563324","0.024117790162563324"
"1207","0.022376932203769684","0.022376932203769684","0.022376932203769684"
"1209","0.022208310663700104","0.022208310663700104","0.022208310663700104"
"1211","0.02397052012383938","0.02397052012383938","0.02397052012383938"
"1213","0.023547256365418434","0.023547256365418434","0.023547256365418434"
"1217","0.026214895769953728","0.026214895769953728","0.026214895769953728"
"1219","0.025002766400575638","0.025002766400575638","0.025002766400575638"
"1221","0.023573609068989754","0.023573609068989754","0.023573609068989754"
"1223","0.02688766084611416","0.02688766084611416","0.02688766084611416"
"1225","0.024426408112049103","0.024426408112049103","0.024426408112049103"
"1227","0.02754008211195469","0.02754008211195469","0.02754008211195469"
"1229","0.02689027227461338","0.02689027227461338","0.02689027227461338"
"1233","0.025599898770451546","0.025599898770451546","0.025599898770451546"
"1235","0.02099478431046009","0.02099478431046009","0.02099478431046009"
"1237","0.025612199679017067","0.025612199679017067","0.025612199679017067"
"1239","0.02526535466313362","0.02526535466313362","0.02526535466313362"
"1241","0.02463807724416256","0.02463807724416256","0.02463807724416256"
"1243","0.024147989228367805","0.024147989228367805","0.024147989228367805"
"1245","0.025553790852427483","0.025553790852427483","0.025553790852427483"
"1249","0.029118336737155914","0.029118336737155914","0.029118336737155914"
"1251","0.024674072861671448","0.024674072861671448","0.024674072861671448"
"1253","0.026260118931531906","0.026260118931531906","0.026260118931531906"
"1255","0.024497762322425842","0.024497762322425842","0.024497762322425842"
"1257","0.023463794961571693","0.023463794961571693","0.023463794961571693"
"1259","0.026295367628335953","0.026295367628335953","0.026295367628335953"
"1261","0.024541610851883888","0.024541610851883888","0.024541610851883888"
"1265","0.029525991529226303","0.029525991529226303","0.029525991529226303"
"1267","0.025103291496634483","0.025103291496634483","0.025103291496634483"
"1269","0.02401009388267994","0.02401009388267994","0.02401009388267994"
"1271","0.023048298433423042","0.023048298433423042","0.023048298433423042"
"1273","0.022191859781742096","0.022191859781742096","0.022191859781742096"
"1275","0.026534875854849815","0.026534875854849815","0.026534875854849815"
"1277","0.026434535160660744","0.026434535160660744","0.026434535160660744"
"1281","0.029183031991124153","0.029183031991124153","0.029183031991124153"
"1283","0.02442891150712967","0.02442891150712967","0.02442891150712967"
"1285","0.02417069859802723","0.02417069859802723","0.02417069859802723"
"1287","0.02944481186568737","0.02944481186568737","0.02944481186568737"
"1289","0.027621224522590637","0.027621224522590637","0.027621224522590637"
"1291","0.029513046145439148","0.029513046145439148","0.029513046145439148"
"1293","0.026886189356446266","0.026886189356446266","0.026886189356446266"
"1297","0.032583918422460556","0.032583918422460556","0.032583918422460556"
"1299","0.025723742321133614","0.025723742321133614","0.025723742321133614"
"1301","0.03077486902475357","0.03077486902475357","0.03077486902475357"
"1303","0.027351753786206245","0.027351753786206245","0.027351753786206245"
"1305","0.026698412373661995","0.026698412373661995","0.026698412373661995"
"1307","0.029167544096708298","0.029167544096708298","0.029167544096708298"
"1309","0.02729273959994316","0.02729273959994316","0.02729273959994316"
"1313","0.030671071261167526","0.030671071261167526","0.030671071261167526"
"1315","0.0298677496612072","0.0298677496612072","0.0298677496612072"
"1317","0.02813851088285446","0.02813851088285446","0.02813851088285446"
"1319","0.028301384299993515","0.028301384299993515","0.028301384299993515"
"1321","0.028378034010529518","0.028378034010529518","0.028378034010529518"
"1323","0.03244001418352127","0.03244001418352127","0.03244001418352127"
"1325","0.026749346405267715","0.026749346405267715","0.026749346405267715"
"1329","0.03239333629608154","0.03239333629608154","0.03239333629608154"
"1331","0.02991495095193386","0.02991495095193386","0.02991495095193386"
"1333","0.025969235226511955","0.025969235226511955","0.025969235226511955"
"1335","0.030116062611341476","0.030116062611341476","0.030116062611341476"
"1337","0.026925669983029366","0.026925669983029366","0.026925669983029366"
"1339","0.030297541990876198","0.030297541990876198","0.030297541990876198"
"1341","0.029887927696108818","0.029887927696108818","0.029887927696108818"
"1345","0.036545801907777786","0.036545801907777786","0.036545801907777786"
"1347","0.028810963034629822","0.028810963034629822","0.028810963034629822"
"1349","0.02794269286096096","0.02794269286096096","0.02794269286096096"
"1351","0.030009888112545013","0.030009888112545013","0.030009888112545013"
"1353","0.03103680908679962","0.03103680908679962","0.03103680908679962"
"1355","0.028938807547092438","0.028938807547092438","0.028938807547092438"
"1357","0.03158052638173103","0.03158052638173103","0.03158052638173103"
"1361","0.03123282641172409","0.03123282641172409","0.03123282641172409"
"1363","0.029779911041259766","0.029779911041259766","0.029779911041259766"
"1365","0.028731269761919975","0.028731269761919975","0.028731269761919975"
"1367","0.02984551340341568","0.02984551340341568","0.02984551340341568"
"1369","0.034684598445892334","0.034684598445892334","0.034684598445892334"
"1371","0.02989266999065876","0.02989266999065876","0.02989266999065876"
"1373","0.029348786920309067","0.029348786920309067","0.029348786920309067"
"1377","0.03496531397104263","0.03496531397104263","0.03496531397104263"
"1379","0.02916153334081173","0.02916153334081173","0.02916153334081173"
"1381","0.03381965681910515","0.03381965681910515","0.03381965681910515"
"1383","0.03301840275526047","0.03301840275526047","0.03301840275526047"
"1385","0.027965400367975235","0.027965400367975235","0.027965400367975235"
"1387","0.03112776018679142","0.03112776018679142","0.03112776018679142"
"1389","0.02908455766737461","0.02908455766737461","0.02908455766737461"
"1393","0.03493094816803932","0.03493094816803932","0.03493094816803932"
"1395","0.025091495364904404","0.025091495364904404","0.025091495364904404"
"1397","0.030767973512411118","0.030767973512411118","0.030767973512411118"
"1399","0.0314946174621582","0.0314946174621582","0.0314946174621582"
"1401","0.029604854062199593","0.029604854062199593","0.029604854062199593"
"1403","0.03432542830705643","0.03432542830705643","0.03432542830705643"
"1405","0.02796868048608303","0.02796868048608303","0.02796868048608303"
"1409","0.03665609285235405","0.03665609285235405","0.03665609285235405"
"1411","0.03183275833725929","0.03183275833725929","0.03183275833725929"
"1413","0.03150288015604019","0.03150288015604019","0.03150288015604019"
"1415","0.032706405967473984","0.032706405967473984","0.032706405967473984"
"1417","0.03175529092550278","0.03175529092550278","0.03175529092550278"
"1419","0.02839641459286213","0.02839641459286213","0.02839641459286213"
"1421","0.03380623832345009","0.03380623832345009","0.03380623832345009"
"1425","0.030102282762527466","0.030102282762527466","0.030102282762527466"
"1427","0.03151075169444084","0.03151075169444084","0.03151075169444084"
"1429","0.03681086748838425","0.03681086748838425","0.03681086748838425"
"1431","0.03326057642698288","0.03326057642698288","0.03326057642698288"
"1433","0.0325019545853138","0.0325019545853138","0.0325019545853138"
"1435","0.034887947142124176","0.034887947142124176","0.034887947142124176"
"1437","0.031705036759376526","0.031705036759376526","0.031705036759376526"
"1441","0.03417535871267319","0.03417535871267319","0.03417535871267319"
"1443","0.0328621082007885","0.0328621082007885","0.0328621082007885"
"1445","0.03125106170773506","0.03125106170773506","0.03125106170773506"
"1447","0.03505357727408409","0.03505357727408409","0.03505357727408409"
"1449","0.03346288576722145","0.03346288576722145","0.03346288576722145"
"1451","0.034386198967695236","0.034386198967695236","0.034386198967695236"
"1453","0.03494763746857643","0.03494763746857643","0.03494763746857643"
"1457","0.035622917115688324","0.035622917115688324","0.035622917115688324"
"1459","0.03754206746816635","0.03754206746816635","0.03754206746816635"
"1461","0.03477073833346367","0.03477073833346367","0.03477073833346367"
"1463","0.03605520725250244","0.03605520725250244","0.03605520725250244"
"1465","0.03242110833525658","0.03242110833525658","0.03242110833525658"
"1467","0.03208932653069496","0.03208932653069496","0.03208932653069496"
"1469","0.03507855907082558","0.03507855907082558","0.03507855907082558"
"1473","0.03733483701944351","0.03733483701944351","0.03733483701944351"
"1475","0.03353573754429817","0.03353573754429817","0.03353573754429817"
"1477","0.038325339555740356","0.038325339555740356","0.038325339555740356"
"1479","0.03333090990781784","0.03333090990781784","0.03333090990781784"
"1481","0.03424456715583801","0.03424456715583801","0.03424456715583801"
"1483","0.03422589600086212","0.03422589600086212","0.03422589600086212"
"1485","0.035971153527498245","0.035971153527498245","0.035971153527498245"
"1489","0.03531663119792938","0.03531663119792938","0.03531663119792938"
"1491","0.033090345561504364","0.033090345561504364","0.033090345561504364"
"1493","0.038358576595783234","0.038358576595783234","0.038358576595783234"
"1495","0.035710763186216354","0.035710763186216354","0.035710763186216354"
"1497","0.03366956487298012","0.03366956487298012","0.03366956487298012"
"1499","0.03889796510338783","0.03889796510338783","0.03889796510338783"
"1501","0.03352713957428932","0.03352713957428932","0.03352713957428932"
"1505","0.03386995941400528","0.03386995941400528","0.03386995941400528"
"1507","0.03573688492178917","0.03573688492178917","0.03573688492178917"
"1509","0.03497070446610451","0.03497070446610451","0.03497070446610451"
"1511","0.03814730420708656","0.03814730420708656","0.03814730420708656"
"1513","0.032613709568977356","0.032613709568977356","0.032613709568977356"
"1515","0.03884528577327728","0.03884528577327728","0.03884528577327728"
"1517","0.03723635524511337","0.03723635524511337","0.03723635524511337"
"1521","0.04456203430891037","0.04456203430891037","0.04456203430891037"
"1523","0.03751784935593605","0.03751784935593605","0.03751784935593605"
"1525","0.03370698541402817","0.03370698541402817","0.03370698541402817"
"1527","0.037710681557655334","0.037710681557655334","0.037710681557655334"
"1529","0.03827445209026337","0.03827445209026337","0.03827445209026337"
"1531","0.04209895804524422","0.04209895804524422","0.04209895804524422"
"1533","0.03285852447152138","0.03285852447152138","0.03285852447152138"
"1537","0.03912768140435219","0.03912768140435219","0.03912768140435219"
"1539","0.037537507712841034","0.037537507712841034","0.037537507712841034"
"1541","0.0405907966196537","0.0405907966196537","0.0405907966196537"
"1543","0.03587862476706505","0.03587862476706505","0.03587862476706505"
"1545","0.03297974541783333","0.03297974541783333","0.03297974541783333"
"1547","0.03540923446416855","0.03540923446416855","0.03540923446416855"
"1549","0.035769134759902954","0.035769134759902954","0.035769134759902954"
"1553","0.041885606944561005","0.041885606944561005","0.041885606944561005"
"1555","0.03806884586811066","0.03806884586811066","0.03806884586811066"
"1557","0.04195458069443703","0.04195458069443703","0.04195458069443703"
"1559","0.03929746523499489","0.03929746523499489","0.03929746523499489"
"1561","0.03495973348617554","0.03495973348617554","0.03495973348617554"
"1563","0.03966895863413811","0.03966895863413811","0.03966895863413811"
"1565","0.038472145795822144","0.038472145795822144","0.038472145795822144"
"1569","0.0424422062933445","0.0424422062933445","0.0424422062933445"
"1571","0.04069042205810547","0.04069042205810547","0.04069042205810547"
"1573","0.03644825518131256","0.03644825518131256","0.03644825518131256"
"1575","0.03974984958767891","0.03974984958767891","0.03974984958767891"
"1577","0.03936003893613815","0.03936003893613815","0.03936003893613815"
"1579","0.042182523757219315","0.042182523757219315","0.042182523757219315"
"1581","0.039688508957624435","0.039688508957624435","0.039688508957624435"
"1585","0.044601600617170334","0.044601600617170334","0.044601600617170334"
"1587","0.039991915225982666","0.039991915225982666","0.039991915225982666"
"1589","0.038817357271909714","0.038817357271909714","0.038817357271909714"
"1591","0.04204503074288368","0.04204503074288368","0.04204503074288368"
"1593","0.037091176956892014","0.037091176956892014","0.037091176956892014"
"1595","0.038851458579301834","0.038851458579301834","0.038851458579301834"
"1597","0.039309728890657425","0.039309728890657425","0.039309728890657425"
"1601","0.04587053880095482","0.04587053880095482","0.04587053880095482"
"1603","0.037832170724868774","0.037832170724868774","0.037832170724868774"
"1605","0.03971971571445465","0.03971971571445465","0.03971971571445465"
"1607","0.037945304065942764","0.037945304065942764","0.037945304065942764"
"1609","0.03903576731681824","0.03903576731681824","0.03903576731681824"
"1611","0.043004345148801804","0.043004345148801804","0.043004345148801804"
"1613","0.040230005979537964","0.040230005979537964","0.040230005979537964"
"1617","0.046528540551662445","0.046528540551662445","0.046528540551662445"
"1619","0.03945359215140343","0.03945359215140343","0.03945359215140343"
"1621","0.04474974423646927","0.04474974423646927","0.04474974423646927"
"1623","0.04142826795578003","0.04142826795578003","0.04142826795578003"
"1625","0.04193126782774925","0.04193126782774925","0.04193126782774925"
"1627","0.04171186313033104","0.04171186313033104","0.04171186313033104"
"1629","0.03659763187170029","0.03659763187170029","0.03659763187170029"
"1633","0.04246256873011589","0.04246256873011589","0.04246256873011589"
"1635","0.04465359449386597","0.04465359449386597","0.04465359449386597"
"1637","0.04293447732925415","0.04293447732925415","0.04293447732925415"
"1639","0.04193489998579025","0.04193489998579025","0.04193489998579025"
"1641","0.04279246926307678","0.04279246926307678","0.04279246926307678"
"1643","0.04404778033494949","0.04404778033494949","0.04404778033494949"
"1645","0.039601389318704605","0.039601389318704605","0.039601389318704605"
"1649","0.05330519378185272","0.05330519378185272","0.05330519378185272"
"1651","0.04360261932015419","0.04360261932015419","0.04360261932015419"
"1653","0.045254409313201904","0.045254409313201904","0.045254409313201904"
"1655","0.042012784630060196","0.042012784630060196","0.042012784630060196"
"1657","0.04215078055858612","0.04215078055858612","0.04215078055858612"
"1659","0.04114145785570145","0.04114145785570145","0.04114145785570145"
"1661","0.04253987967967987","0.04253987967967987","0.04253987967967987"
"1665","0.04798204079270363","0.04798204079270363","0.04798204079270363"
"1667","0.043950214982032776","0.043950214982032776","0.043950214982032776"
"1669","0.04496172070503235","0.04496172070503235","0.04496172070503235"
"1671","0.04392103850841522","0.04392103850841522","0.04392103850841522"
"1673","0.04949382320046425","0.04949382320046425","0.04949382320046425"
"1675","0.046564530581235886","0.046564530581235886","0.046564530581235886"
"1677","0.04137934371829033","0.04137934371829033","0.04137934371829033"
"1681","0.04906686022877693","0.04906686022877693","0.04906686022877693"
"1683","0.04434143751859665","0.04434143751859665","0.04434143751859665"
"1685","0.05078739672899246","0.05078739672899246","0.05078739672899246"
"1687","0.04551353305578232","0.04551353305578232","0.04551353305578232"
"1689","0.04253324493765831","0.04253324493765831","0.04253324493765831"
"1691","0.04777873679995537","0.04777873679995537","0.04777873679995537"
"1693","0.04143252968788147","0.04143252968788147","0.04143252968788147"
"1697","0.049170080572366714","0.049170080572366714","0.049170080572366714"
"1699","0.041677746921777725","0.041677746921777725","0.041677746921777725"
"1701","0.04674048721790314","0.04674048721790314","0.04674048721790314"
"1703","0.04656912013888359","0.04656912013888359","0.04656912013888359"
"1705","0.04559662193059921","0.04559662193059921","0.04559662193059921"
"1707","0.04470996931195259","0.04470996931195259","0.04470996931195259"
"1709","0.04853589087724686","0.04853589087724686","0.04853589087724686"
"1713","0.049698568880558014","0.049698568880558014","0.049698568880558014"
"1715","0.04411353915929794","0.04411353915929794","0.04411353915929794"
"1717","0.04256291314959526","0.04256291314959526","0.04256291314959526"
"1719","0.05077864229679108","0.05077864229679108","0.05077864229679108"
"1721","0.04473775252699852","0.04473775252699852","0.04473775252699852"
"1723","0.04801139980554581","0.04801139980554581","0.04801139980554581"
"1725","0.046408314257860184","0.046408314257860184","0.046408314257860184"
"1729","0.05084492638707161","0.05084492638707161","0.05084492638707161"
"1731","0.04735403507947922","0.04735403507947922","0.04735403507947922"
"1733","0.04792036488652229","0.04792036488652229","0.04792036488652229"
"1735","0.049529653042554855","0.049529653042554855","0.049529653042554855"
"1737","0.04572365805506706","0.04572365805506706","0.04572365805506706"
"1739","0.045220617204904556","0.045220617204904556","0.045220617204904556"
"1741","0.04021833837032318","0.04021833837032318","0.04021833837032318"
"1745","0.047886479645967484","0.047886479645967484","0.047886479645967484"
"1747","0.0402432419359684","0.0402432419359684","0.0402432419359684"
"1749","0.046431828290224075","0.046431828290224075","0.046431828290224075"
"1751","0.04598380997776985","0.04598380997776985","0.04598380997776985"
"1753","0.04367133975028992","0.04367133975028992","0.04367133975028992"
"1755","0.05050303786993027","0.05050303786993027","0.05050303786993027"
"1757","0.0473361574113369","0.0473361574113369","0.0473361574113369"
"1761","0.05341865122318268","0.05341865122318268","0.05341865122318268"
"1763","0.0457887127995491","0.0457887127995491","0.0457887127995491"
"1765","0.047403573989868164","0.047403573989868164","0.047403573989868164"
"1767","0.047675181180238724","0.047675181180238724","0.047675181180238724"
"1769","0.04569027200341225","0.04569027200341225","0.04569027200341225"
"1771","0.050533320754766464","0.050533320754766464","0.050533320754766464"
"1773","0.05195128545165062","0.05195128545165062","0.05195128545165062"
"1777","0.050525225698947906","0.050525225698947906","0.050525225698947906"
"1779","0.045567408204078674","0.045567408204078674","0.045567408204078674"
"1781","0.050501275807619095","0.050501275807619095","0.050501275807619095"
"1783","0.05103234201669693","0.05103234201669693","0.05103234201669693"
"1785","0.04909738525748253","0.04909738525748253","0.04909738525748253"
"1787","0.05188650265336037","0.05188650265336037","0.05188650265336037"
"1789","0.052339546382427216","0.052339546382427216","0.052339546382427216"
"1793","0.05683685839176178","0.05683685839176178","0.05683685839176178"
"1795","0.047849927097558975","0.047849927097558975","0.047849927097558975"
"1797","0.048230450600385666","0.048230450600385666","0.048230450600385666"
"1799","0.05082825943827629","0.05082825943827629","0.05082825943827629"
"1801","0.04942220076918602","0.04942220076918602","0.04942220076918602"
"1803","0.048970192670822144","0.048970192670822144","0.048970192670822144"
"1805","0.050362326204776764","0.050362326204776764","0.050362326204776764"
"1809","0.05711929872632027","0.05711929872632027","0.05711929872632027"
"1811","0.05186430737376213","0.05186430737376213","0.05186430737376213"
"1813","0.054185040295124054","0.054185040295124054","0.054185040295124054"
"1815","0.054671283811330795","0.054671283811330795","0.054671283811330795"
"1817","0.050981782376766205","0.050981782376766205","0.050981782376766205"
"1819","0.05184092000126839","0.05184092000126839","0.05184092000126839"
"1821","0.04933313652873039","0.04933313652873039","0.04933313652873039"
"1825","0.054267559200525284","0.054267559200525284","0.054267559200525284"
"1827","0.0506521500647068","0.0506521500647068","0.0506521500647068"
"1829","0.0525389090180397","0.0525389090180397","0.0525389090180397"
"1831","0.04678163304924965","0.04678163304924965","0.04678163304924965"
"1833","0.0485207699239254","0.0485207699239254","0.0485207699239254"
"1835","0.049800124019384384","0.049800124019384384","0.049800124019384384"
"1837","0.04859919846057892","0.04859919846057892","0.04859919846057892"
"1841","0.05244319140911102","0.05244319140911102","0.05244319140911102"
"1843","0.05223248526453972","0.05223248526453972","0.05223248526453972"
"1845","0.060983240604400635","0.060983240604400635","0.060983240604400635"
"1847","0.052090633660554886","0.052090633660554886","0.052090633660554886"
"1849","0.04837284982204437","0.04837284982204437","0.04837284982204437"
"1851","0.055660221725702286","0.055660221725702286","0.055660221725702286"
"1853","0.05494014546275139","0.05494014546275139","0.05494014546275139"
"1857","0.05681734159588814","0.05681734159588814","0.05681734159588814"
"1859","0.050269968807697296","0.050269968807697296","0.050269968807697296"
"1861","0.050168726593256","0.050168726593256","0.050168726593256"
"1863","0.055496372282505035","0.055496372282505035","0.055496372282505035"
"1865","0.05267374962568283","0.05267374962568283","0.05267374962568283"
"1867","0.054082319140434265","0.054082319140434265","0.054082319140434265"
"1869","0.050775256007909775","0.050775256007909775","0.050775256007909775"
"1873","0.05932634696364403","0.05932634696364403","0.05932634696364403"
"1875","0.05132677033543587","0.05132677033543587","0.05132677033543587"
"1877","0.048219598829746246","0.048219598829746246","0.048219598829746246"
"1879","0.05217058211565018","0.05217058211565018","0.05217058211565018"
"1881","0.050444550812244415","0.050444550812244415","0.050444550812244415"
"1883","0.05190088227391243","0.05190088227391243","0.05190088227391243"
"1885","0.05629211664199829","0.05629211664199829","0.05629211664199829"
"1889","0.055696163326501846","0.055696163326501846","0.055696163326501846"
"1891","0.05380881577730179","0.05380881577730179","0.05380881577730179"
"1893","0.05429331958293915","0.05429331958293915","0.05429331958293915"
"1895","0.056518200784921646","0.056518200784921646","0.056518200784921646"
"1897","0.05587773397564888","0.05587773397564888","0.05587773397564888"
"1899","0.05532604083418846","0.05532604083418846","0.05532604083418846"
"1901","0.05637313425540924","0.05637313425540924","0.05637313425540924"
"1905","0.05800290033221245","0.05800290033221245","0.05800290033221245"
"1907","0.055556077510118484","0.055556077510118484","0.055556077510118484"
"1909","0.05217660218477249","0.05217660218477249","0.05217660218477249"
"1911","0.05794837325811386","0.05794837325811386","0.05794837325811386"
"1913","0.056613318622112274","0.056613318622112274","0.056613318622112274"
"1915","0.059920668601989746","0.059920668601989746","0.059920668601989746"
"1917","0.0552787147462368","0.0552787147462368","0.0552787147462368"
"1921","0.05898158624768257","0.05898158624768257","0.05898158624768257"
"1923","0.054259516298770905","0.054259516298770905","0.054259516298770905"
"1925","0.058681752532720566","0.058681752532720566","0.058681752532720566"
"1927","0.05663071572780609","0.05663071572780609","0.05663071572780609"
"1929","0.05201418325304985","0.05201418325304985","0.05201418325304985"
"1931","0.06124274805188179","0.06124274805188179","0.06124274805188179"
"1933","0.051818449050188065","0.051818449050188065","0.051818449050188065"
"1937","0.0576147735118866","0.0576147735118866","0.0576147735118866"
"1939","0.054819587618112564","0.054819587618112564","0.054819587618112564"
"1941","0.06167706102132797","0.06167706102132797","0.06167706102132797"
"1943","0.0530758760869503","0.0530758760869503","0.0530758760869503"
"1945","0.05520613491535187","0.05520613491535187","0.05520613491535187"
"1947","0.05726621672511101","0.05726621672511101","0.05726621672511101"
"1949","0.06070780009031296","0.06070780009031296","0.06070780009031296"
"1953","0.06101176142692566","0.06101176142692566","0.06101176142692566"
"1955","0.05285356193780899","0.05285356193780899","0.05285356193780899"
"1957","0.05749822407960892","0.05749822407960892","0.05749822407960892"
"1959","0.05643758177757263","0.05643758177757263","0.05643758177757263"
"1961","0.054398201406002045","0.054398201406002045","0.054398201406002045"
"1963","0.059185657650232315","0.059185657650232315","0.059185657650232315"
"1965","0.05211839824914932","0.05211839824914932","0.05211839824914932"
"1969","0.05738040432333946","0.05738040432333946","0.05738040432333946"
"1971","0.05656296759843826","0.05656296759843826","0.05656296759843826"
"1973","0.05609727278351784","0.05609727278351784","0.05609727278351784"
"1975","0.059731531888246536","0.059731531888246536","0.059731531888246536"
"1977","0.05503392964601517","0.05503392964601517","0.05503392964601517"
"1979","0.06415533274412155","0.06415533274412155","0.06415533274412155"
"1981","0.0601959191262722","0.0601959191262722","0.0601959191262722"
"1985","0.06516248732805252","0.06516248732805252","0.06516248732805252"
