"Step","swept-blaze-817 - mean_entropy_1","swept-blaze-817 - mean_entropy_1__MIN","swept-blaze-817 - mean_entropy_1__MAX"
"161","0.9990147352218628","0.9990147352218628","0.9990147352218628"
"163","0.9988281726837158","0.9988281726837158","0.9988281726837158"
"165","0.998806893825531","0.998806893825531","0.998806893825531"
"167","0.9989417195320129","0.9989417195320129","0.9989417195320129"
"169","0.999046802520752","0.999046802520752","0.999046802520752"
"171","0.9986522793769836","0.9986522793769836","0.9986522793769836"
"173","0.9989784955978394","0.9989784955978394","0.9989784955978394"
"177","0.9988743662834167","0.9988743662834167","0.9988743662834167"
"179","0.9987806677818298","0.9987806677818298","0.9987806677818298"
"181","0.9990720152854919","0.9990720152854919","0.9990720152854919"
"183","0.9984880685806274","0.9984880685806274","0.9984880685806274"
"185","0.9988270401954651","0.9988270401954651","0.9988270401954651"
"187","0.9986998438835144","0.9986998438835144","0.9986998438835144"
"189","0.9988651871681213","0.9988651871681213","0.9988651871681213"
"193","0.9987808465957642","0.9987808465957642","0.9987808465957642"
"195","0.9985660910606384","0.9985660910606384","0.9985660910606384"
"197","0.9988064169883728","0.9988064169883728","0.9988064169883728"
"199","0.9986571669578552","0.9986571669578552","0.9986571669578552"
"201","0.9987801313400269","0.9987801313400269","0.9987801313400269"
"203","0.9986249804496765","0.9986249804496765","0.9986249804496765"
"205","0.9987742900848389","0.9987742900848389","0.9987742900848389"
"209","0.9988052248954773","0.9988052248954773","0.9988052248954773"
"211","0.9985824227333069","0.9985824227333069","0.9985824227333069"
"213","0.998851478099823","0.998851478099823","0.998851478099823"
"215","0.9985255002975464","0.9985255002975464","0.9985255002975464"
"217","0.9988009929656982","0.9988009929656982","0.9988009929656982"
"219","0.9984318614006042","0.9984318614006042","0.9984318614006042"
"221","0.9986461400985718","0.9986461400985718","0.9986461400985718"
"225","0.9984035491943359","0.9984035491943359","0.9984035491943359"
"227","0.9983721971511841","0.9983721971511841","0.9983721971511841"
"229","0.9985637068748474","0.9985637068748474","0.9985637068748474"
"231","0.998658299446106","0.998658299446106","0.998658299446106"
"233","0.9985882043838501","0.9985882043838501","0.9985882043838501"
"235","0.9982903003692627","0.9982903003692627","0.9982903003692627"
"237","0.9985359907150269","0.9985359907150269","0.9985359907150269"
"241","0.9981696009635925","0.9981696009635925","0.9981696009635925"
"243","0.9983335137367249","0.9983335137367249","0.9983335137367249"
"245","0.998307466506958","0.998307466506958","0.998307466506958"
"247","0.998092532157898","0.998092532157898","0.998092532157898"
"249","0.9982595443725586","0.9982595443725586","0.9982595443725586"
"251","0.9982024431228638","0.9982024431228638","0.9982024431228638"
"253","0.9982516765594482","0.9982516765594482","0.9982516765594482"
"257","0.9983503222465515","0.9983503222465515","0.9983503222465515"
"259","0.9979895353317261","0.9979895353317261","0.9979895353317261"
"261","0.9980372786521912","0.9980372786521912","0.9980372786521912"
"263","0.998259425163269","0.998259425163269","0.998259425163269"
"265","0.9980586171150208","0.9980586171150208","0.9980586171150208"
"267","0.9981420636177063","0.9981420636177063","0.9981420636177063"
"269","0.9982102513313293","0.9982102513313293","0.9982102513313293"
"273","0.9980042576789856","0.9980042576789856","0.9980042576789856"
"275","0.9977962374687195","0.9977962374687195","0.9977962374687195"
"277","0.9980329871177673","0.9980329871177673","0.9980329871177673"
"279","0.9979070425033569","0.9979070425033569","0.9979070425033569"
"281","0.9980543851852417","0.9980543851852417","0.9980543851852417"
"283","0.9976307153701782","0.9976307153701782","0.9976307153701782"
"285","0.9980562329292297","0.9980562329292297","0.9980562329292297"
"289","0.9980084300041199","0.9980084300041199","0.9980084300041199"
"291","0.9979243278503418","0.9979243278503418","0.9979243278503418"
"293","0.9976632595062256","0.9976632595062256","0.9976632595062256"
"295","0.997584342956543","0.997584342956543","0.997584342956543"
"297","0.9977430105209351","0.9977430105209351","0.9977430105209351"
"299","0.9977669715881348","0.9977669715881348","0.9977669715881348"
"301","0.9978045225143433","0.9978045225143433","0.9978045225143433"
"305","0.9978228211402893","0.9978228211402893","0.9978228211402893"
"307","0.9975318908691406","0.9975318908691406","0.9975318908691406"
"309","0.9977779388427734","0.9977779388427734","0.9977779388427734"
"311","0.9973954558372498","0.9973954558372498","0.9973954558372498"
"313","0.997630774974823","0.997630774974823","0.997630774974823"
"315","0.997325599193573","0.997325599193573","0.997325599193573"
"317","0.9975820183753967","0.9975820183753967","0.9975820183753967"
"321","0.9973723888397217","0.9973723888397217","0.9973723888397217"
"323","0.9972208738327026","0.9972208738327026","0.9972208738327026"
"325","0.9973414540290833","0.9973414540290833","0.9973414540290833"
"327","0.9972410798072815","0.9972410798072815","0.9972410798072815"
"329","0.9975522756576538","0.9975522756576538","0.9975522756576538"
"331","0.9969407320022583","0.9969407320022583","0.9969407320022583"
"333","0.9976078867912292","0.9976078867912292","0.9976078867912292"
"337","0.9972460269927979","0.9972460269927979","0.9972460269927979"
"339","0.9967716336250305","0.9967716336250305","0.9967716336250305"
"341","0.997370183467865","0.997370183467865","0.997370183467865"
"343","0.9971054196357727","0.9971054196357727","0.9971054196357727"
"345","0.9969626665115356","0.9969626665115356","0.9969626665115356"
"347","0.9968317747116089","0.9968317747116089","0.9968317747116089"
"349","0.9969807863235474","0.9969807863235474","0.9969807863235474"
"353","0.9968559145927429","0.9968559145927429","0.9968559145927429"
"355","0.9966945648193359","0.9966945648193359","0.9966945648193359"
"357","0.9970612525939941","0.9970612525939941","0.9970612525939941"
"359","0.9964993596076965","0.9964993596076965","0.9964993596076965"
"361","0.9967930912971497","0.9967930912971497","0.9967930912971497"
"363","0.9967120885848999","0.9967120885848999","0.9967120885848999"
"365","0.9967114329338074","0.9967114329338074","0.9967114329338074"
"369","0.9968956112861633","0.9968956112861633","0.9968956112861633"
"371","0.996383547782898","0.996383547782898","0.996383547782898"
"373","0.9968138337135315","0.9968138337135315","0.9968138337135315"
"375","0.9964814186096191","0.9964814186096191","0.9964814186096191"
"377","0.9965514540672302","0.9965514540672302","0.9965514540672302"
"379","0.9963803887367249","0.9963803887367249","0.9963803887367249"
"381","0.996496856212616","0.996496856212616","0.996496856212616"
"385","0.996574342250824","0.996574342250824","0.996574342250824"
"387","0.9963656663894653","0.9963656663894653","0.9963656663894653"
"389","0.9964639544487","0.9964639544487","0.9964639544487"
"391","0.9956656098365784","0.9956656098365784","0.9956656098365784"
"393","0.9963990449905396","0.9963990449905396","0.9963990449905396"
"395","0.9963723421096802","0.9963723421096802","0.9963723421096802"
"397","0.9964030981063843","0.9964030981063843","0.9964030981063843"
"401","0.9963607788085938","0.9963607788085938","0.9963607788085938"
"403","0.9961967468261719","0.9961967468261719","0.9961967468261719"
"405","0.9961380958557129","0.9961380958557129","0.9961380958557129"
"407","0.9959940910339355","0.9959940910339355","0.9959940910339355"
"409","0.9963369965553284","0.9963369965553284","0.9963369965553284"
"411","0.9960973262786865","0.9960973262786865","0.9960973262786865"
"413","0.9956968426704407","0.9956968426704407","0.9956968426704407"
"417","0.9957569241523743","0.9957569241523743","0.9957569241523743"
"419","0.9957799315452576","0.9957799315452576","0.9957799315452576"
"421","0.9957162141799927","0.9957162141799927","0.9957162141799927"
"423","0.9957807064056396","0.9957807064056396","0.9957807064056396"
"425","0.9957637190818787","0.9957637190818787","0.9957637190818787"
"427","0.9954053163528442","0.9954053163528442","0.9954053163528442"
"429","0.995558500289917","0.995558500289917","0.995558500289917"
"433","0.995754599571228","0.995754599571228","0.995754599571228"
"435","0.9953555464744568","0.9953555464744568","0.9953555464744568"
"437","0.995402991771698","0.995402991771698","0.995402991771698"
"439","0.9948282837867737","0.9948282837867737","0.9948282837867737"
"441","0.995728075504303","0.995728075504303","0.995728075504303"
"443","0.9948871731758118","0.9948871731758118","0.9948871731758118"
"445","0.9952139854431152","0.9952139854431152","0.9952139854431152"
"449","0.9957050681114197","0.9957050681114197","0.9957050681114197"
"451","0.9945350885391235","0.9945350885391235","0.9945350885391235"
"453","0.9949939846992493","0.9949939846992493","0.9949939846992493"
"455","0.9942765831947327","0.9942765831947327","0.9942765831947327"
"457","0.9949150681495667","0.9949150681495667","0.9949150681495667"
"459","0.9947137236595154","0.9947137236595154","0.9947137236595154"
"461","0.9952658414840698","0.9952658414840698","0.9952658414840698"
"465","0.9943602085113525","0.9943602085113525","0.9943602085113525"
"467","0.9947716593742371","0.9947716593742371","0.9947716593742371"
"469","0.994968831539154","0.994968831539154","0.994968831539154"
"471","0.9945327639579773","0.9945327639579773","0.9945327639579773"
"473","0.9943265914916992","0.9943265914916992","0.9943265914916992"
"475","0.9939739108085632","0.9939739108085632","0.9939739108085632"
"477","0.9946441650390625","0.9946441650390625","0.9946441650390625"
"481","0.9942987561225891","0.9942987561225891","0.9942987561225891"
"483","0.9935665130615234","0.9935665130615234","0.9935665130615234"
"485","0.994376003742218","0.994376003742218","0.994376003742218"
"487","0.9939664006233215","0.9939664006233215","0.9939664006233215"
"489","0.9944072365760803","0.9944072365760803","0.9944072365760803"
"491","0.9940526485443115","0.9940526485443115","0.9940526485443115"
"493","0.9943941831588745","0.9943941831588745","0.9943941831588745"
"497","0.9942827820777893","0.9942827820777893","0.9942827820777893"
"499","0.9934995770454407","0.9934995770454407","0.9934995770454407"
"501","0.9935110211372375","0.9935110211372375","0.9935110211372375"
"503","0.9933373332023621","0.9933373332023621","0.9933373332023621"
"505","0.9934202432632446","0.9934202432632446","0.9934202432632446"
"507","0.9931910037994385","0.9931910037994385","0.9931910037994385"
"509","0.9938226342201233","0.9938226342201233","0.9938226342201233"
"513","0.9934630990028381","0.9934630990028381","0.9934630990028381"
"515","0.9928011298179626","0.9928011298179626","0.9928011298179626"
"517","0.9937901496887207","0.9937901496887207","0.9937901496887207"
"519","0.9925327301025391","0.9925327301025391","0.9925327301025391"
"521","0.9935372471809387","0.9935372471809387","0.9935372471809387"
"523","0.993127167224884","0.993127167224884","0.993127167224884"
"525","0.9936115741729736","0.9936115741729736","0.9936115741729736"
"529","0.9933599829673767","0.9933599829673767","0.9933599829673767"
"531","0.992475152015686","0.992475152015686","0.992475152015686"
"533","0.9932737350463867","0.9932737350463867","0.9932737350463867"
"535","0.9924648404121399","0.9924648404121399","0.9924648404121399"
"537","0.993118166923523","0.993118166923523","0.993118166923523"
"539","0.9925268888473511","0.9925268888473511","0.9925268888473511"
"541","0.9924772381782532","0.9924772381782532","0.9924772381782532"
"545","0.9924191832542419","0.9924191832542419","0.9924191832542419"
"547","0.9924402236938477","0.9924402236938477","0.9924402236938477"
"549","0.9928973913192749","0.9928973913192749","0.9928973913192749"
"551","0.9919803142547607","0.9919803142547607","0.9919803142547607"
"553","0.9926427602767944","0.9926427602767944","0.9926427602767944"
"555","0.9923604130744934","0.9923604130744934","0.9923604130744934"
"557","0.9924394488334656","0.9924394488334656","0.9924394488334656"
"561","0.992317259311676","0.992317259311676","0.992317259311676"
"563","0.9919732213020325","0.9919732213020325","0.9919732213020325"
"565","0.9927189350128174","0.9927189350128174","0.9927189350128174"
"567","0.9914870858192444","0.9914870858192444","0.9914870858192444"
"569","0.9923407435417175","0.9923407435417175","0.9923407435417175"
"571","0.991382360458374","0.991382360458374","0.991382360458374"
"573","0.992015540599823","0.992015540599823","0.992015540599823"
"577","0.9915547370910645","0.9915547370910645","0.9915547370910645"
"579","0.9909175634384155","0.9909175634384155","0.9909175634384155"
"581","0.9917892217636108","0.9917892217636108","0.9917892217636108"
"583","0.9909986257553101","0.9909986257553101","0.9909986257553101"
"585","0.9917662739753723","0.9917662739753723","0.9917662739753723"
"587","0.9910393953323364","0.9910393953323364","0.9910393953323364"
"589","0.9914923310279846","0.9914923310279846","0.9914923310279846"
"593","0.9906702637672424","0.9906702637672424","0.9906702637672424"
"595","0.9911507368087769","0.9911507368087769","0.9911507368087769"
"597","0.9905768632888794","0.9905768632888794","0.9905768632888794"
"599","0.9905018210411072","0.9905018210411072","0.9905018210411072"
"601","0.9911682605743408","0.9911682605743408","0.9911682605743408"
"603","0.9900338649749756","0.9900338649749756","0.9900338649749756"
"605","0.99052494764328","0.99052494764328","0.99052494764328"
"609","0.9908292293548584","0.9908292293548584","0.9908292293548584"
"611","0.9898302555084229","0.9898302555084229","0.9898302555084229"
"613","0.9909296631813049","0.9909296631813049","0.9909296631813049"
"615","0.9898276329040527","0.9898276329040527","0.9898276329040527"
"617","0.9900453686714172","0.9900453686714172","0.9900453686714172"
"619","0.989529550075531","0.989529550075531","0.989529550075531"
"621","0.9903594851493835","0.9903594851493835","0.9903594851493835"
"625","0.9893307685852051","0.9893307685852051","0.9893307685852051"
"627","0.9897039532661438","0.9897039532661438","0.9897039532661438"
"629","0.9902398586273193","0.9902398586273193","0.9902398586273193"
"631","0.9897165298461914","0.9897165298461914","0.9897165298461914"
"633","0.9899958372116089","0.9899958372116089","0.9899958372116089"
"635","0.9895393252372742","0.9895393252372742","0.9895393252372742"
"637","0.9898502230644226","0.9898502230644226","0.9898502230644226"
"641","0.9895274639129639","0.9895274639129639","0.9895274639129639"
"643","0.9890920519828796","0.9890920519828796","0.9890920519828796"
"645","0.9894663095474243","0.9894663095474243","0.9894663095474243"
"647","0.9879940152168274","0.9879940152168274","0.9879940152168274"
"649","0.9889399409294128","0.9889399409294128","0.9889399409294128"
"651","0.9881249070167542","0.9881249070167542","0.9881249070167542"
"653","0.9896110892295837","0.9896110892295837","0.9896110892295837"
"657","0.9887791275978088","0.9887791275978088","0.9887791275978088"
"659","0.9881954789161682","0.9881954789161682","0.9881954789161682"
"661","0.9885086417198181","0.9885086417198181","0.9885086417198181"
"663","0.987541913986206","0.987541913986206","0.987541913986206"
"665","0.9890629649162292","0.9890629649162292","0.9890629649162292"
"667","0.9882844090461731","0.9882844090461731","0.9882844090461731"
"669","0.9887443780899048","0.9887443780899048","0.9887443780899048"
"673","0.987924337387085","0.987924337387085","0.987924337387085"
"675","0.9859224557876587","0.9859224557876587","0.9859224557876587"
"677","0.9882075786590576","0.9882075786590576","0.9882075786590576"
"679","0.9871745109558105","0.9871745109558105","0.9871745109558105"
"681","0.9881004691123962","0.9881004691123962","0.9881004691123962"
"683","0.9880995750427246","0.9880995750427246","0.9880995750427246"
"685","0.9881410002708435","0.9881410002708435","0.9881410002708435"
"689","0.9874987602233887","0.9874987602233887","0.9874987602233887"
"691","0.9874086976051331","0.9874086976051331","0.9874086976051331"
"693","0.9873954653739929","0.9873954653739929","0.9873954653739929"
"695","0.9865526556968689","0.9865526556968689","0.9865526556968689"
"697","0.9881356358528137","0.9881356358528137","0.9881356358528137"
"699","0.9860966205596924","0.9860966205596924","0.9860966205596924"
"701","0.9878261685371399","0.9878261685371399","0.9878261685371399"
"705","0.9872916340827942","0.9872916340827942","0.9872916340827942"
"707","0.9861523509025574","0.9861523509025574","0.9861523509025574"
"709","0.9876269102096558","0.9876269102096558","0.9876269102096558"
"711","0.9862194061279297","0.9862194061279297","0.9862194061279297"
"713","0.987335741519928","0.987335741519928","0.987335741519928"
"715","0.9863592982292175","0.9863592982292175","0.9863592982292175"
"717","0.987054705619812","0.987054705619812","0.987054705619812"
"721","0.986758291721344","0.986758291721344","0.986758291721344"
"723","0.984489381313324","0.984489381313324","0.984489381313324"
"725","0.9856297969818115","0.9856297969818115","0.9856297969818115"
"727","0.985600471496582","0.985600471496582","0.985600471496582"
"729","0.9856691360473633","0.9856691360473633","0.9856691360473633"
"731","0.9858613014221191","0.9858613014221191","0.9858613014221191"
"733","0.985694408416748","0.985694408416748","0.985694408416748"
"737","0.9861650466918945","0.9861650466918945","0.9861650466918945"
"739","0.9855909943580627","0.9855909943580627","0.9855909943580627"
"741","0.9861962199211121","0.9861962199211121","0.9861962199211121"
"743","0.9850655198097229","0.9850655198097229","0.9850655198097229"
"745","0.9851380586624146","0.9851380586624146","0.9851380586624146"
"747","0.9850121140480042","0.9850121140480042","0.9850121140480042"
"749","0.9852865934371948","0.9852865934371948","0.9852865934371948"
"753","0.9838612079620361","0.9838612079620361","0.9838612079620361"
"755","0.9842755198478699","0.9842755198478699","0.9842755198478699"
"757","0.9843440651893616","0.9843440651893616","0.9843440651893616"
"759","0.9838579893112183","0.9838579893112183","0.9838579893112183"
"761","0.9844366312026978","0.9844366312026978","0.9844366312026978"
"763","0.9839923977851868","0.9839923977851868","0.9839923977851868"
"765","0.9855762720108032","0.9855762720108032","0.9855762720108032"
"769","0.9840678572654724","0.9840678572654724","0.9840678572654724"
"771","0.9836114048957825","0.9836114048957825","0.9836114048957825"
"773","0.9845452904701233","0.9845452904701233","0.9845452904701233"
"775","0.9826286435127258","0.9826286435127258","0.9826286435127258"
"777","0.9833106994628906","0.9833106994628906","0.9833106994628906"
"779","0.9827789664268494","0.9827789664268494","0.9827789664268494"
"781","0.9841201901435852","0.9841201901435852","0.9841201901435852"
"785","0.9835304021835327","0.9835304021835327","0.9835304021835327"
"787","0.9834188222885132","0.9834188222885132","0.9834188222885132"
"789","0.9827545881271362","0.9827545881271362","0.9827545881271362"
"791","0.981891930103302","0.981891930103302","0.981891930103302"
"793","0.9824377298355103","0.9824377298355103","0.9824377298355103"
"795","0.9810529947280884","0.9810529947280884","0.9810529947280884"
"797","0.983309268951416","0.983309268951416","0.983309268951416"
"801","0.9834225177764893","0.9834225177764893","0.9834225177764893"
"803","0.9822390079498291","0.9822390079498291","0.9822390079498291"
"805","0.9835377335548401","0.9835377335548401","0.9835377335548401"
"807","0.9811253547668457","0.9811253547668457","0.9811253547668457"
"809","0.9821299910545349","0.9821299910545349","0.9821299910545349"
"811","0.9818910360336304","0.9818910360336304","0.9818910360336304"
"813","0.9818576574325562","0.9818576574325562","0.9818576574325562"
"817","0.9820684194564819","0.9820684194564819","0.9820684194564819"
"819","0.9810249209403992","0.9810249209403992","0.9810249209403992"
"821","0.9821444749832153","0.9821444749832153","0.9821444749832153"
"823","0.9806959629058838","0.9806959629058838","0.9806959629058838"
"825","0.982343852519989","0.982343852519989","0.982343852519989"
"827","0.9818499088287354","0.9818499088287354","0.9818499088287354"
"829","0.9811528921127319","0.9811528921127319","0.9811528921127319"
"833","0.9801970720291138","0.9801970720291138","0.9801970720291138"
"835","0.9797840714454651","0.9797840714454651","0.9797840714454651"
"837","0.9810962677001953","0.9810962677001953","0.9810962677001953"
"839","0.978908896446228","0.978908896446228","0.978908896446228"
"841","0.9808999300003052","0.9808999300003052","0.9808999300003052"
"843","0.9800508618354797","0.9800508618354797","0.9800508618354797"
"845","0.9812201261520386","0.9812201261520386","0.9812201261520386"
"849","0.979827880859375","0.979827880859375","0.979827880859375"
"851","0.9800556898117065","0.9800556898117065","0.9800556898117065"
"853","0.9806514382362366","0.9806514382362366","0.9806514382362366"
"855","0.9796106815338135","0.9796106815338135","0.9796106815338135"
"857","0.9806565046310425","0.9806565046310425","0.9806565046310425"
"859","0.977660596370697","0.977660596370697","0.977660596370697"
"861","0.9804235100746155","0.9804235100746155","0.9804235100746155"
"865","0.9797161817550659","0.9797161817550659","0.9797161817550659"
"867","0.9777973890304565","0.9777973890304565","0.9777973890304565"
"869","0.9782707691192627","0.9782707691192627","0.9782707691192627"
"871","0.9783920049667358","0.9783920049667358","0.9783920049667358"
"873","0.9786148071289062","0.9786148071289062","0.9786148071289062"
"875","0.9777447581291199","0.9777447581291199","0.9777447581291199"
"877","0.978305459022522","0.978305459022522","0.978305459022522"
"881","0.9786586165428162","0.9786586165428162","0.9786586165428162"
"883","0.9774100184440613","0.9774100184440613","0.9774100184440613"
"885","0.9779396057128906","0.9779396057128906","0.9779396057128906"
"887","0.9757653474807739","0.9757653474807739","0.9757653474807739"
"889","0.9791150689125061","0.9791150689125061","0.9791150689125061"
"891","0.9763323068618774","0.9763323068618774","0.9763323068618774"
"893","0.9787610769271851","0.9787610769271851","0.9787610769271851"
"897","0.978547215461731","0.978547215461731","0.978547215461731"
"899","0.976510226726532","0.976510226726532","0.976510226726532"
"901","0.9772918820381165","0.9772918820381165","0.9772918820381165"
"903","0.9754416346549988","0.9754416346549988","0.9754416346549988"
"905","0.977219820022583","0.977219820022583","0.977219820022583"
"907","0.9761381149291992","0.9761381149291992","0.9761381149291992"
"909","0.9776788353919983","0.9776788353919983","0.9776788353919983"
"913","0.9773812294006348","0.9773812294006348","0.9773812294006348"
"915","0.9762846827507019","0.9762846827507019","0.9762846827507019"
"917","0.977496325969696","0.977496325969696","0.977496325969696"
"919","0.9746583104133606","0.9746583104133606","0.9746583104133606"
"921","0.9764697551727295","0.9764697551727295","0.9764697551727295"
"923","0.9745312929153442","0.9745312929153442","0.9745312929153442"
"925","0.9748335480690002","0.9748335480690002","0.9748335480690002"
"929","0.9757933616638184","0.9757933616638184","0.9757933616638184"
"931","0.9740237593650818","0.9740237593650818","0.9740237593650818"
"933","0.9753885269165039","0.9753885269165039","0.9753885269165039"
"935","0.9749189019203186","0.9749189019203186","0.9749189019203186"
"937","0.9764416813850403","0.9764416813850403","0.9764416813850403"
"939","0.9737786650657654","0.9737786650657654","0.9737786650657654"
"941","0.9730287790298462","0.9730287790298462","0.9730287790298462"
"945","0.9749959111213684","0.9749959111213684","0.9749959111213684"
"947","0.9720416069030762","0.9720416069030762","0.9720416069030762"
"949","0.9745690226554871","0.9745690226554871","0.9745690226554871"
"951","0.9727051854133606","0.9727051854133606","0.9727051854133606"
"953","0.9737343192100525","0.9737343192100525","0.9737343192100525"
"955","0.9713300466537476","0.9713300466537476","0.9713300466537476"
"957","0.9743492603302002","0.9743492603302002","0.9743492603302002"
"961","0.9731276631355286","0.9731276631355286","0.9731276631355286"
"963","0.9740675687789917","0.9740675687789917","0.9740675687789917"
"965","0.973807156085968","0.973807156085968","0.973807156085968"
"967","0.9726005792617798","0.9726005792617798","0.9726005792617798"
"969","0.973369300365448","0.973369300365448","0.973369300365448"
"971","0.9712842106819153","0.9712842106819153","0.9712842106819153"
"973","0.9730210900306702","0.9730210900306702","0.9730210900306702"
"977","0.9715666174888611","0.9715666174888611","0.9715666174888611"
"979","0.9724180698394775","0.9724180698394775","0.9724180698394775"
"981","0.9731078743934631","0.9731078743934631","0.9731078743934631"
"983","0.9704464673995972","0.9704464673995972","0.9704464673995972"
"985","0.9705225229263306","0.9705225229263306","0.9705225229263306"
"987","0.9694536924362183","0.9694536924362183","0.9694536924362183"
"989","0.9722144603729248","0.9722144603729248","0.9722144603729248"
"993","0.9715095162391663","0.9715095162391663","0.9715095162391663"
"995","0.9703148603439331","0.9703148603439331","0.9703148603439331"
"997","0.9729825854301453","0.9729825854301453","0.9729825854301453"
"999","0.9712958335876465","0.9712958335876465","0.9712958335876465"
"1001","0.9715632200241089","0.9715632200241089","0.9715632200241089"
"1003","0.9703859686851501","0.9703859686851501","0.9703859686851501"
"1005","0.9709876775741577","0.9709876775741577","0.9709876775741577"
"1009","0.9706589579582214","0.9706589579582214","0.9706589579582214"
"1011","0.9682981371879578","0.9682981371879578","0.9682981371879578"
"1013","0.970362663269043","0.970362663269043","0.970362663269043"
"1015","0.9699469208717346","0.9699469208717346","0.9699469208717346"
"1017","0.9699695706367493","0.9699695706367493","0.9699695706367493"
"1019","0.967315673828125","0.967315673828125","0.967315673828125"
"1021","0.9713758826255798","0.9713758826255798","0.9713758826255798"
"1025","0.9699957370758057","0.9699957370758057","0.9699957370758057"
"1027","0.9683157801628113","0.9683157801628113","0.9683157801628113"
"1029","0.9689902067184448","0.9689902067184448","0.9689902067184448"
"1031","0.9664938449859619","0.9664938449859619","0.9664938449859619"
