"Step","wobbly-sweep-12 - std_entropy_0","wobbly-sweep-12 - std_entropy_0__MIN","wobbly-sweep-12 - std_entropy_0__MAX"
"20115","0.08158715069293976","0.08158715069293976","0.08158715069293976"
"20119","0.03804261237382889","0.03804261237382889","0.03804261237382889"
"20131","0.025152703747153282","0.025152703747153282","0.025152703747153282"
"20135","0.047157786786556244","0.047157786786556244","0.047157786786556244"
"20137","0.026640847325325012","0.026640847325325012","0.026640847325325012"
"20141","0.022340381518006325","0.022340381518006325","0.022340381518006325"
"20143","0.08138663321733475","0.08138663321733475","0.08138663321733475"
"20153","0.009886952117085457","0.009886952117085457","0.009886952117085457"
"20165","0.15056240558624268","0.15056240558624268","0.15056240558624268"
"20175","0.12872402369976044","0.12872402369976044","0.12872402369976044"
"20181","0.12041556090116501","0.12041556090116501","0.12041556090116501"
"20183","0.11805953085422516","0.11805953085422516","0.11805953085422516"
"20187","0.09369714558124542","0.09369714558124542","0.09369714558124542"
"20189","0.11678300052881241","0.11678300052881241","0.11678300052881241"
"20195","0.1105877012014389","0.1105877012014389","0.1105877012014389"
"20211","0.0982508659362793","0.0982508659362793","0.0982508659362793"
"20217","0.08203870803117752","0.08203870803117752","0.08203870803117752"
"20219","0.07183776795864105","0.07183776795864105","0.07183776795864105"
"20225","0.09575355798006058","0.09575355798006058","0.09575355798006058"
"20227","0.12964501976966858","0.12964501976966858","0.12964501976966858"
"20243","0.040315497666597366","0.040315497666597366","0.040315497666597366"
"20245","0.04000367969274521","0.04000367969274521","0.04000367969274521"
"20253","0.05303886905312538","0.05303886905312538","0.05303886905312538"
"20259","0.03776326775550842","0.03776326775550842","0.03776326775550842"
"20261","0.06750209629535675","0.06750209629535675","0.06750209629535675"
"20263","0.03872860595583916","0.03872860595583916","0.03872860595583916"
"20267","0.024769941344857216","0.024769941344857216","0.024769941344857216"
"20273","0.030896706506609917","0.030896706506609917","0.030896706506609917"
"20277","0.07714466005563736","0.07714466005563736","0.07714466005563736"
"20279","0.04980354383587837","0.04980354383587837","0.04980354383587837"
"20283","0.02079395204782486","0.02079395204782486","0.02079395204782486"
"20293","0.021974559873342514","0.021974559873342514","0.021974559873342514"
"20299","0.02289063297212124","0.02289063297212124","0.02289063297212124"
"20325","0.1198452040553093","0.1198452040553093","0.1198452040553093"
"20327","0.09862948209047318","0.09862948209047318","0.09862948209047318"
"20349","0.16856016218662262","0.16856016218662262","0.16856016218662262"
"20353","0.14155612885951996","0.14155612885951996","0.14155612885951996"
"20355","0.15623921155929565","0.15623921155929565","0.15623921155929565"
"20361","0.19473041594028473","0.19473041594028473","0.19473041594028473"
"20371","0.1216513141989708","0.1216513141989708","0.1216513141989708"
"20385","0.07345806807279587","0.07345806807279587","0.07345806807279587"
"20389","0.15928961336612701","0.15928961336612701","0.15928961336612701"
"20391","0.1542251855134964","0.1542251855134964","0.1542251855134964"
"20397","0.10397063940763474","0.10397063940763474","0.10397063940763474"
"20399","0.09853145480155945","0.09853145480155945","0.09853145480155945"
"20407","0.0970165878534317","0.0970165878534317","0.0970165878534317"
"20443","0.07138116657733917","0.07138116657733917","0.07138116657733917"
"20447","0.1149090826511383","0.1149090826511383","0.1149090826511383"
"20453","0.23235256969928741","0.23235256969928741","0.23235256969928741"
"20463","0.0700596496462822","0.0700596496462822","0.0700596496462822"
"20485","0.08205509185791016","0.08205509185791016","0.08205509185791016"
"20491","0.04189697653055191","0.04189697653055191","0.04189697653055191"
"20507","0.014813396148383617","0.014813396148383617","0.014813396148383617"
"20509","0.009400238282978535","0.009400238282978535","0.009400238282978535"
"20537","0.0041810935363173485","0.0041810935363173485","0.0041810935363173485"
"20539","0.0012862018775194883","0.0012862018775194883","0.0012862018775194883"
"20541","0.014742478728294373","0.014742478728294373","0.014742478728294373"
"20543","0.004731957800686359","0.004731957800686359","0.004731957800686359"
"20549","0.15263989567756653","0.15263989567756653","0.15263989567756653"
"20561","0.05399882793426514","0.05399882793426514","0.05399882793426514"
"20565","0.1184401735663414","0.1184401735663414","0.1184401735663414"
"20575","0.06972920894622803","0.06972920894622803","0.06972920894622803"
"20587","0.02992434799671173","0.02992434799671173","0.02992434799671173"
"20597","0.2011108547449112","0.2011108547449112","0.2011108547449112"
"20599","0.1654754877090454","0.1654754877090454","0.1654754877090454"
"20615","0.1109301745891571","0.1109301745891571","0.1109301745891571"
"20617","0.11292646080255508","0.11292646080255508","0.11292646080255508"
"20623","0.13259723782539368","0.13259723782539368","0.13259723782539368"
"20625","0.08512488752603531","0.08512488752603531","0.08512488752603531"
"20629","0.08534720540046692","0.08534720540046692","0.08534720540046692"
"20637","0.07524649053812027","0.07524649053812027","0.07524649053812027"
"20643","0.0566561296582222","0.0566561296582222","0.0566561296582222"
"20661","0.21973977982997894","0.21973977982997894","0.21973977982997894"
"20671","0.2118302881717682","0.2118302881717682","0.2118302881717682"
"20691","0.03187477961182594","0.03187477961182594","0.03187477961182594"
"20701","0.053614240139722824","0.053614240139722824","0.053614240139722824"
"20715","0.10548985004425049","0.10548985004425049","0.10548985004425049"
"20723","0.0195491723716259","0.0195491723716259","0.0195491723716259"
"20731","0.006396639160811901","0.006396639160811901","0.006396639160811901"
"20747","0.1152103915810585","0.1152103915810585","0.1152103915810585"
"20763","0.11126556992530823","0.11126556992530823","0.11126556992530823"
"20765","0.09535359591245651","0.09535359591245651","0.09535359591245651"
"20777","0.11171256005764008","0.11171256005764008","0.11171256005764008"
"20787","0.07745654881000519","0.07745654881000519","0.07745654881000519"
"20793","0.07955894619226456","0.07955894619226456","0.07955894619226456"
"20801","0.04284775257110596","0.04284775257110596","0.04284775257110596"
"20811","0.0308789424598217","0.0308789424598217","0.0308789424598217"
"20825","0.014508888125419617","0.014508888125419617","0.014508888125419617"
"20829","0.0063641988672316074","0.0063641988672316074","0.0063641988672316074"
"20831","0.009500238113105297","0.009500238113105297","0.009500238113105297"
"20837","0.001653179875575006","0.001653179875575006","0.001653179875575006"
"20845","0.15386158227920532","0.15386158227920532","0.15386158227920532"
"20853","0.12671887874603271","0.12671887874603271","0.12671887874603271"
"20861","0.11553120613098145","0.11553120613098145","0.11553120613098145"
"20883","0.11050399392843246","0.11050399392843246","0.11050399392843246"
"20889","0.09618423879146576","0.09618423879146576","0.09618423879146576"
"20891","0.08962780237197876","0.08962780237197876","0.08962780237197876"
"20903","0.09360174834728241","0.09360174834728241","0.09360174834728241"
"20915","0.08126090466976166","0.08126090466976166","0.08126090466976166"
"20917","0.044297777116298676","0.044297777116298676","0.044297777116298676"
"20927","0.06046002730727196","0.06046002730727196","0.06046002730727196"
"20931","0.05137494578957558","0.05137494578957558","0.05137494578957558"
"20933","0.0323779433965683","0.0323779433965683","0.0323779433965683"
"20939","0.06556905061006546","0.06556905061006546","0.06556905061006546"
"20957","0.04813850298523903","0.04813850298523903","0.04813850298523903"
"20969","0.022864462807774544","0.022864462807774544","0.022864462807774544"
"20983","0.00889239739626646","0.00889239739626646","0.00889239739626646"
"20985","0.006274117156863213","0.006274117156863213","0.006274117156863213"
"20999","0.13578984141349792","0.13578984141349792","0.13578984141349792"
"21013","0.10188663005828857","0.10188663005828857","0.10188663005828857"
"21015","0.06106451526284218","0.06106451526284218","0.06106451526284218"
"21035","0.15055786073207855","0.15055786073207855","0.15055786073207855"
"21051","0.15591414272785187","0.15591414272785187","0.15591414272785187"
"21053","0.19499677419662476","0.19499677419662476","0.19499677419662476"
"21073","0.09910961240530014","0.09910961240530014","0.09910961240530014"
"21085","0.09493710100650787","0.09493710100650787","0.09493710100650787"
"21087","0.17752018570899963","0.17752018570899963","0.17752018570899963"
"21089","0.10588138550519943","0.10588138550519943","0.10588138550519943"
"21091","0.08115804940462112","0.08115804940462112","0.08115804940462112"
"21103","0.11852604150772095","0.11852604150772095","0.11852604150772095"
"21131","0.23074103891849518","0.23074103891849518","0.23074103891849518"
"21137","0.035988084971904755","0.035988084971904755","0.035988084971904755"
"21141","0.0679129883646965","0.0679129883646965","0.0679129883646965"
"21157","0.022929511964321136","0.022929511964321136","0.022929511964321136"
"21163","0.07938314974308014","0.07938314974308014","0.07938314974308014"
"21165","0.025462664663791656","0.025462664663791656","0.025462664663791656"
"21171","0.042552366852760315","0.042552366852760315","0.042552366852760315"
"21177","0.05503050237894058","0.05503050237894058","0.05503050237894058"
"21179","0.04112936928868294","0.04112936928868294","0.04112936928868294"
"21181","0.011871292255818844","0.011871292255818844","0.011871292255818844"
"21183","0.01491872314363718","0.01491872314363718","0.01491872314363718"
"21185","0.014189552515745163","0.014189552515745163","0.014189552515745163"
"21199","0.022585779428482056","0.022585779428482056","0.022585779428482056"
"21205","0.041980158537626266","0.041980158537626266","0.041980158537626266"
"21211","0.028376976028084755","0.028376976028084755","0.028376976028084755"
"21217","0.001211940892972052","0.001211940892972052","0.001211940892972052"
"21227","0.15083414316177368","0.15083414316177368","0.15083414316177368"
"21231","0.130461648106575","0.130461648106575","0.130461648106575"
"21277","0.16356748342514038","0.16356748342514038","0.16356748342514038"
"21285","0.14407235383987427","0.14407235383987427","0.14407235383987427"
"21289","0.14911043643951416","0.14911043643951416","0.14911043643951416"
"21311","0.10781411826610565","0.10781411826610565","0.10781411826610565"
"21321","0.054959334433078766","0.054959334433078766","0.054959334433078766"
"21323","0.09706761687994003","0.09706761687994003","0.09706761687994003"
"21333","0.07850412279367447","0.07850412279367447","0.07850412279367447"
"21345","0.18360891938209534","0.18360891938209534","0.18360891938209534"
"21357","0.06147399917244911","0.06147399917244911","0.06147399917244911"
"21359","0.04389846324920654","0.04389846324920654","0.04389846324920654"
"21363","0.0240806695073843","0.0240806695073843","0.0240806695073843"
"21367","0.03188418969511986","0.03188418969511986","0.03188418969511986"
"21369","0.03054756671190262","0.03054756671190262","0.03054756671190262"
"21371","0.038026489317417145","0.038026489317417145","0.038026489317417145"
"21383","0.05302637070417404","0.05302637070417404","0.05302637070417404"
"21395","0.08005820214748383","0.08005820214748383","0.08005820214748383"
"21425","0.1133577898144722","0.1133577898144722","0.1133577898144722"
"21431","0.17137068510055542","0.17137068510055542","0.17137068510055542"
"21441","0.1093040257692337","0.1093040257692337","0.1093040257692337"
"21447","0.11645259708166122","0.11645259708166122","0.11645259708166122"
"21461","0.07612000405788422","0.07612000405788422","0.07612000405788422"
"21475","0.03535586595535278","0.03535586595535278","0.03535586595535278"
"21485","0.028321413323283195","0.028321413323283195","0.028321413323283195"
"21519","0.14953044056892395","0.14953044056892395","0.14953044056892395"
"21531","0.12481866031885147","0.12481866031885147","0.12481866031885147"
"21537","0.11626538634300232","0.11626538634300232","0.11626538634300232"
"21539","0.11299233883619308","0.11299233883619308","0.11299233883619308"
"21547","0.09722179919481277","0.09722179919481277","0.09722179919481277"
"21553","0.1217891052365303","0.1217891052365303","0.1217891052365303"
"21569","0.08747456222772598","0.08747456222772598","0.08747456222772598"
"21583","0.12566865980625153","0.12566865980625153","0.12566865980625153"
"21593","0.07928840070962906","0.07928840070962906","0.07928840070962906"
"21599","0.03765835985541344","0.03765835985541344","0.03765835985541344"
"21601","0.03733181208372116","0.03733181208372116","0.03733181208372116"
"21611","0.0313815139234066","0.0313815139234066","0.0313815139234066"
"21617","0.06396991014480591","0.06396991014480591","0.06396991014480591"
"21629","0.028655437752604485","0.028655437752604485","0.028655437752604485"
"21635","0.04657378047704697","0.04657378047704697","0.04657378047704697"
"21651","0.015859177336096764","0.015859177336096764","0.015859177336096764"
"21655","0.021126369014382362","0.021126369014382362","0.021126369014382362"
"21661","0.008507773280143738","0.008507773280143738","0.008507773280143738"
"21675","0.1453113853931427","0.1453113853931427","0.1453113853931427"
"21691","0.10033942759037018","0.10033942759037018","0.10033942759037018"
"21693","0.059517793357372284","0.059517793357372284","0.059517793357372284"
"21699","0.037553079426288605","0.037553079426288605","0.037553079426288605"
"21711","0.1530059427022934","0.1530059427022934","0.1530059427022934"
"21721","0.19088535010814667","0.19088535010814667","0.19088535010814667"
"21731","0.19354160130023956","0.19354160130023956","0.19354160130023956"
"21767","0.10381773859262466","0.10381773859262466","0.10381773859262466"
"21777","0.06828489154577255","0.06828489154577255","0.06828489154577255"
"21781","0.11635834723711014","0.11635834723711014","0.11635834723711014"
"21807","0.044674910604953766","0.044674910604953766","0.044674910604953766"
"21813","0.10592992603778839","0.10592992603778839","0.10592992603778839"
"21831","0.04943167045712471","0.04943167045712471","0.04943167045712471"
"21841","0.07715681940317154","0.07715681940317154","0.07715681940317154"
"21847","0.03948412090539932","0.03948412090539932","0.03948412090539932"
"21853","0.023237721994519234","0.023237721994519234","0.023237721994519234"
"21857","0.03989836201071739","0.03989836201071739","0.03989836201071739"
"21867","0.007807077374309301","0.007807077374309301","0.007807077374309301"
"21869","0.004286141134798527","0.004286141134798527","0.004286141134798527"
"21879","0.05225975438952446","0.05225975438952446","0.05225975438952446"
"21881","0.021718721836805344","0.021718721836805344","0.021718721836805344"
"21889","0.027488451451063156","0.027488451451063156","0.027488451451063156"
"21893","0.0038909646682441235","0.0038909646682441235","0.0038909646682441235"
"21895","0.001160539803095162","0.001160539803095162","0.001160539803095162"
"21897","0.013824674300849438","0.013824674300849438","0.013824674300849438"
"21919","0.045022062957286835","0.045022062957286835","0.045022062957286835"
"21921","0.1150435358285904","0.1150435358285904","0.1150435358285904"
"21933","0.07978417724370956","0.07978417724370956","0.07978417724370956"
"21943","0.02777995727956295","0.02777995727956295","0.02777995727956295"
"21981","0.08083746582269669","0.08083746582269669","0.08083746582269669"
"21987","0.08696318417787552","0.08696318417787552","0.08696318417787552"
"22005","0.0511002354323864","0.0511002354323864","0.0511002354323864"
"22009","0.1491498053073883","0.1491498053073883","0.1491498053073883"
"22013","0.10031459480524063","0.10031459480524063","0.10031459480524063"
"22021","0.07516756653785706","0.07516756653785706","0.07516756653785706"
"22045","0.03098364919424057","0.03098364919424057","0.03098364919424057"
"22047","0.029484432190656662","0.029484432190656662","0.029484432190656662"
"22049","0.037044961005449295","0.037044961005449295","0.037044961005449295"
"22063","0.03678421676158905","0.03678421676158905","0.03678421676158905"
"22067","0.2198583483695984","0.2198583483695984","0.2198583483695984"
"22073","0.07869976758956909","0.07869976758956909","0.07869976758956909"
"22083","0.014930572360754013","0.014930572360754013","0.014930572360754013"
"22085","0.0057020410895347595","0.0057020410895347595","0.0057020410895347595"
"22107","0.16204619407653809","0.16204619407653809","0.16204619407653809"
"22121","0.0914858728647232","0.0914858728647232","0.0914858728647232"
"22129","0.09027498960494995","0.09027498960494995","0.09027498960494995"
"22135","0.07661959528923035","0.07661959528923035","0.07661959528923035"
"22141","0.09156423062086105","0.09156423062086105","0.09156423062086105"
"22143","0.07391456514596939","0.07391456514596939","0.07391456514596939"
"22149","0.07615222781896591","0.07615222781896591","0.07615222781896591"
"22151","0.02196539007127285","0.02196539007127285","0.02196539007127285"
"22153","0.03436822071671486","0.03436822071671486","0.03436822071671486"
"22173","0.02048066072165966","0.02048066072165966","0.02048066072165966"
"22179","0.01980474963784218","0.01980474963784218","0.01980474963784218"
"22183","0.02245582826435566","0.02245582826435566","0.02245582826435566"
"22185","0.005793183576315641","0.005793183576315641","0.005793183576315641"
"22203","0.15822318196296692","0.15822318196296692","0.15822318196296692"
"22209","0.12314451485872269","0.12314451485872269","0.12314451485872269"
"22213","0.11016426980495453","0.11016426980495453","0.11016426980495453"
"22217","0.11080209165811539","0.11080209165811539","0.11080209165811539"
"22227","0.09066061675548553","0.09066061675548553","0.09066061675548553"
"22229","0.10483314841985703","0.10483314841985703","0.10483314841985703"
"22249","0.08223537355661392","0.08223537355661392","0.08223537355661392"
"22281","0.0550270676612854","0.0550270676612854","0.0550270676612854"
"22297","0.03536006808280945","0.03536006808280945","0.03536006808280945"
"22301","0.021925725042819977","0.021925725042819977","0.021925725042819977"
"22323","0.02853318303823471","0.02853318303823471","0.02853318303823471"
"22337","0.04347991943359375","0.04347991943359375","0.04347991943359375"
"22343","0.01215896662324667","0.01215896662324667","0.01215896662324667"
"22345","0.017203887924551964","0.017203887924551964","0.017203887924551964"
"22353","0.1440008133649826","0.1440008133649826","0.1440008133649826"
"22355","0.13297155499458313","0.13297155499458313","0.13297155499458313"
"22369","0.09910865128040314","0.09910865128040314","0.09910865128040314"
"22393","0.22759591042995453","0.22759591042995453","0.22759591042995453"
"22397","0.18082106113433838","0.18082106113433838","0.18082106113433838"
"22403","0.1289833039045334","0.1289833039045334","0.1289833039045334"
"22407","0.1522897183895111","0.1522897183895111","0.1522897183895111"
"22411","0.204952672123909","0.204952672123909","0.204952672123909"
"22415","0.18581485748291016","0.18581485748291016","0.18581485748291016"
"22419","0.06881068646907806","0.06881068646907806","0.06881068646907806"
"22425","0.14930325746536255","0.14930325746536255","0.14930325746536255"
"22429","0.09574884921312332","0.09574884921312332","0.09574884921312332"
"22433","0.09277137368917465","0.09277137368917465","0.09277137368917465"
"22439","0.07986825704574585","0.07986825704574585","0.07986825704574585"
"22441","0.09181312471628189","0.09181312471628189","0.09181312471628189"
"22455","0.06682407110929489","0.06682407110929489","0.06682407110929489"
"22457","0.05403594300150871","0.05403594300150871","0.05403594300150871"
"22467","0.14507858455181122","0.14507858455181122","0.14507858455181122"
"22477","0.06682799011468887","0.06682799011468887","0.06682799011468887"
"22485","0.04357879236340523","0.04357879236340523","0.04357879236340523"
"22495","0.0555933378636837","0.0555933378636837","0.0555933378636837"
"22527","0.04048377275466919","0.04048377275466919","0.04048377275466919"
"22549","0.013287624344229698","0.013287624344229698","0.013287624344229698"
"22551","0.01656872034072876","0.01656872034072876","0.01656872034072876"
"22553","0.0441298708319664","0.0441298708319664","0.0441298708319664"
"22569","0.04400356486439705","0.04400356486439705","0.04400356486439705"
"22579","0.10787403583526611","0.10787403583526611","0.10787403583526611"
"22591","0.18769484758377075","0.18769484758377075","0.18769484758377075"
"22595","0.04979514330625534","0.04979514330625534","0.04979514330625534"
"22603","0.08321939408779144","0.08321939408779144","0.08321939408779144"
"22635","0.15427255630493164","0.15427255630493164","0.15427255630493164"
"22641","0.1397809386253357","0.1397809386253357","0.1397809386253357"
"22643","0.13510249555110931","0.13510249555110931","0.13510249555110931"
"22645","0.14590132236480713","0.14590132236480713","0.14590132236480713"
"22657","0.1271163374185562","0.1271163374185562","0.1271163374185562"
"22695","0.21549543738365173","0.21549543738365173","0.21549543738365173"
"22715","0.041469186544418335","0.041469186544418335","0.041469186544418335"
"22717","0.03658806160092354","0.03658806160092354","0.03658806160092354"
"22719","0.022836390882730484","0.022836390882730484","0.022836390882730484"
"22733","0.05506596341729164","0.05506596341729164","0.05506596341729164"
"22735","0.05007357895374298","0.05007357895374298","0.05007357895374298"
"22737","0.051428698003292084","0.051428698003292084","0.051428698003292084"
"22743","0.00954697746783495","0.00954697746783495","0.00954697746783495"
"22751","0.07765743136405945","0.07765743136405945","0.07765743136405945"
"22753","0.03182473033666611","0.03182473033666611","0.03182473033666611"
"22771","0.10938436537981033","0.10938436537981033","0.10938436537981033"
"22777","0.23931103944778442","0.23931103944778442","0.23931103944778442"
"22779","0.11698876321315765","0.11698876321315765","0.11698876321315765"
"22783","0.17554345726966858","0.17554345726966858","0.17554345726966858"
"22785","0.16080570220947266","0.16080570220947266","0.16080570220947266"
"22789","0.15561525523662567","0.15561525523662567","0.15561525523662567"
"22793","0.13866063952445984","0.13866063952445984","0.13866063952445984"
"22799","0.08988242596387863","0.08988242596387863","0.08988242596387863"
"22803","0.11269828677177429","0.11269828677177429","0.11269828677177429"
"22805","0.10270552337169647","0.10270552337169647","0.10270552337169647"
"22811","0.10601586848497391","0.10601586848497391","0.10601586848497391"
"22821","0.07264366745948792","0.07264366745948792","0.07264366745948792"
"22827","0.07484270632266998","0.07484270632266998","0.07484270632266998"
"22839","0.019337540492415428","0.019337540492415428","0.019337540492415428"
"22841","0.02676670253276825","0.02676670253276825","0.02676670253276825"
"22853","0.019088206812739372","0.019088206812739372","0.019088206812739372"
"22855","0.07421759516000748","0.07421759516000748","0.07421759516000748"
"22861","0.02191890962421894","0.02191890962421894","0.02191890962421894"
"22867","0.009546267800033092","0.009546267800033092","0.009546267800033092"
"22871","0.0015145957004278898","0.0015145957004278898","0.0015145957004278898"
"22881","0.15682856738567352","0.15682856738567352","0.15682856738567352"
"22887","0.12166467308998108","0.12166467308998108","0.12166467308998108"
"22899","0.0861777812242508","0.0861777812242508","0.0861777812242508"
"22901","0.1104012206196785","0.1104012206196785","0.1104012206196785"
"22903","0.09391697496175766","0.09391697496175766","0.09391697496175766"
"22909","0.11925889551639557","0.11925889551639557","0.11925889551639557"
"22915","0.09871583431959152","0.09871583431959152","0.09871583431959152"
"22917","0.10580179840326309","0.10580179840326309","0.10580179840326309"
"22927","0.08067048341035843","0.08067048341035843","0.08067048341035843"
"22931","0.0665549710392952","0.0665549710392952","0.0665549710392952"
"22933","0.11831730604171753","0.11831730604171753","0.11831730604171753"
"22937","0.08861035853624344","0.08861035853624344","0.08861035853624344"
"22943","0.09519126266241074","0.09519126266241074","0.09519126266241074"
"22945","0.09280221164226532","0.09280221164226532","0.09280221164226532"
"22949","0.07658039778470993","0.07658039778470993","0.07658039778470993"
"22957","0.03552626073360443","0.03552626073360443","0.03552626073360443"
"22959","0.05400124937295914","0.05400124937295914","0.05400124937295914"
"22973","0.061460357159376144","0.061460357159376144","0.061460357159376144"
"23009","0.020837174728512764","0.020837174728512764","0.020837174728512764"
"23017","0.008030093275010586","0.008030093275010586","0.008030093275010586"
"23035","0.13579605519771576","0.13579605519771576","0.13579605519771576"
"23043","0.08183100074529648","0.08183100074529648","0.08183100074529648"
"23062","0.16195747256278992","0.16195747256278992","0.16195747256278992"
"23070","0.14564402401447296","0.14564402401447296","0.14564402401447296"
"23082","0.12768328189849854","0.12768328189849854","0.12768328189849854"
"23086","0.15077972412109375","0.15077972412109375","0.15077972412109375"
"23094","0.184230238199234","0.184230238199234","0.184230238199234"
"23110","0.09545838832855225","0.09545838832855225","0.09545838832855225"
"23116","0.1287999302148819","0.1287999302148819","0.1287999302148819"
"23120","0.09050066769123077","0.09050066769123077","0.09050066769123077"
"23122","0.1723669022321701","0.1723669022321701","0.1723669022321701"
"23124","0.1004941314458847","0.1004941314458847","0.1004941314458847"
"23142","0.060860566794872284","0.060860566794872284","0.060860566794872284"
"23144","0.06069239601492882","0.06069239601492882","0.06069239601492882"
"23158","0.10053697228431702","0.10053697228431702","0.10053697228431702"
"23170","0.10227952897548676","0.10227952897548676","0.10227952897548676"
"23186","0.02758892998099327","0.02758892998099327","0.02758892998099327"
"23194","0.04289838299155235","0.04289838299155235","0.04289838299155235"
"23196","0.03198505938053131","0.03198505938053131","0.03198505938053131"
"23200","0.023093050345778465","0.023093050345778465","0.023093050345778465"
"23216","0.010675580240786076","0.010675580240786076","0.010675580240786076"
"23222","0.008013720624148846","0.008013720624148846","0.008013720624148846"
"23228","0.012971147894859314","0.012971147894859314","0.012971147894859314"
"23238","0.02066068910062313","0.02066068910062313","0.02066068910062313"
"23254","0.013364440761506557","0.013364440761506557","0.013364440761506557"
"23268","0.19838309288024902","0.19838309288024902","0.19838309288024902"
"23270","0.18650053441524506","0.18650053441524506","0.18650053441524506"
"23278","0.11233874410390854","0.11233874410390854","0.11233874410390854"
"23290","0.07694215327501297","0.07694215327501297","0.07694215327501297"
"23304","0.01741013117134571","0.01741013117134571","0.01741013117134571"
"23322","0.13314862549304962","0.13314862549304962","0.13314862549304962"
"23340","0.09014561772346497","0.09014561772346497","0.09014561772346497"
"23344","0.08416611701250076","0.08416611701250076","0.08416611701250076"
"23346","0.10350240021944046","0.10350240021944046","0.10350240021944046"
"23348","0.10630328953266144","0.10630328953266144","0.10630328953266144"
"23354","0.07494020462036133","0.07494020462036133","0.07494020462036133"
"23364","0.2014613300561905","0.2014613300561905","0.2014613300561905"
"23366","0.14551877975463867","0.14551877975463867","0.14551877975463867"
"23378","0.0727091133594513","0.0727091133594513","0.0727091133594513"
"23382","0.23498959839344025","0.23498959839344025","0.23498959839344025"
"23388","0.05636123567819595","0.05636123567819595","0.05636123567819595"
"23394","0.040609754621982574","0.040609754621982574","0.040609754621982574"
"23414","0.0495070219039917","0.0495070219039917","0.0495070219039917"
"23416","0.050389327108860016","0.050389327108860016","0.050389327108860016"
"23422","0.00936176162213087","0.00936176162213087","0.00936176162213087"
"23426","0.026596007868647575","0.026596007868647575","0.026596007868647575"
"23432","0.03148302808403969","0.03148302808403969","0.03148302808403969"
"23436","0.017892764881253242","0.017892764881253242","0.017892764881253242"
"23448","0.005344198551028967","0.005344198551028967","0.005344198551028967"
"23470","0.1626676321029663","0.1626676321029663","0.1626676321029663"
"23482","0.11115671694278717","0.11115671694278717","0.11115671694278717"
"23484","0.10150445252656937","0.10150445252656937","0.10150445252656937"
"23488","0.07561955600976944","0.07561955600976944","0.07561955600976944"
"23522","0.021436771377921104","0.021436771377921104","0.021436771377921104"
"23530","0.019465915858745575","0.019465915858745575","0.019465915858745575"
"23532","0.01861168071627617","0.01861168071627617","0.01861168071627617"
"23544","0.00864974595606327","0.00864974595606327","0.00864974595606327"
"23546","0.009400976821780205","0.009400976821780205","0.009400976821780205"
"23548","0.0027614859864115715","0.0027614859864115715","0.0027614859864115715"
"23550","0.001517810975201428","0.001517810975201428","0.001517810975201428"
"23554","0.14543752372264862","0.14543752372264862","0.14543752372264862"
"23568","0.11030421406030655","0.11030421406030655","0.11030421406030655"
"23592","0.09026563912630081","0.09026563912630081","0.09026563912630081"
"23600","0.10007338970899582","0.10007338970899582","0.10007338970899582"
"23606","0.0793042853474617","0.0793042853474617","0.0793042853474617"
"23612","0.1168355792760849","0.1168355792760849","0.1168355792760849"
"23644","0.04680497944355011","0.04680497944355011","0.04680497944355011"
"23648","0.08601251989603043","0.08601251989603043","0.08601251989603043"
"23676","0.05161997303366661","0.05161997303366661","0.05161997303366661"
"23698","0.005589472595602274","0.005589472595602274","0.005589472595602274"
"23702","0.016562609001994133","0.016562609001994133","0.016562609001994133"
"23712","0.13070623576641083","0.13070623576641083","0.13070623576641083"
"23714","0.13500961661338806","0.13500961661338806","0.13500961661338806"
"23722","0.08105158805847168","0.08105158805847168","0.08105158805847168"
"23736","0.02745315618813038","0.02745315618813038","0.02745315618813038"
"23740","0.16067160665988922","0.16067160665988922","0.16067160665988922"
"23742","0.12184138596057892","0.12184138596057892","0.12184138596057892"
"23750","0.22575066983699799","0.22575066983699799","0.22575066983699799"
"23752","0.1888592392206192","0.1888592392206192","0.1888592392206192"
"23782","0.14690878987312317","0.14690878987312317","0.14690878987312317"
"23790","0.09017173200845718","0.09017173200845718","0.09017173200845718"
"23792","0.09665641188621521","0.09665641188621521","0.09665641188621521"
"23796","0.07725605368614197","0.07725605368614197","0.07725605368614197"
"23800","0.17087538540363312","0.17087538540363312","0.17087538540363312"
"23802","0.09915071725845337","0.09915071725845337","0.09915071725845337"
"23820","0.06009678542613983","0.06009678542613983","0.06009678542613983"
"23828","0.05217841640114784","0.05217841640114784","0.05217841640114784"
"23846","0.06023222953081131","0.06023222953081131","0.06023222953081131"
"23854","0.06171777844429016","0.06171777844429016","0.06171777844429016"
"23860","0.10185226798057556","0.10185226798057556","0.10185226798057556"
"23868","0.03608294203877449","0.03608294203877449","0.03608294203877449"
"23880","0.025522809475660324","0.025522809475660324","0.025522809475660324"
"23884","0.039067402482032776","0.039067402482032776","0.039067402482032776"
"23894","0.010366108268499374","0.010366108268499374","0.010366108268499374"
"23902","0.007180843036621809","0.007180843036621809","0.007180843036621809"
"23946","0.19733962416648865","0.19733962416648865","0.19733962416648865"
"23954","0.04246065020561218","0.04246065020561218","0.04246065020561218"
"23962","0.09778698533773422","0.09778698533773422","0.09778698533773422"
"23964","0.04620865359902382","0.04620865359902382","0.04620865359902382"
"23968","0.07583335041999817","0.07583335041999817","0.07583335041999817"
