"Step","dainty-dust-1008 - std_entropy_1","dainty-dust-1008 - std_entropy_1__MIN","dainty-dust-1008 - std_entropy_1__MAX"
"31813","0.014664394780993462","0.014664394780993462","0.014664394780993462"
"31815","0.008310563862323761","0.008310563862323761","0.008310563862323761"
"31817","0.012807188555598259","0.012807188555598259","0.012807188555598259"
"31819","0.033297985792160034","0.033297985792160034","0.033297985792160034"
"31821","0.016109967604279518","0.016109967604279518","0.016109967604279518"
"31823","0.007257821504026651","0.007257821504026651","0.007257821504026651"
"31825","0.005846983287483454","0.005846983287483454","0.005846983287483454"
"31827","0.01641109585762024","0.01641109585762024","0.01641109585762024"
"31829","0.03416028991341591","0.03416028991341591","0.03416028991341591"
"31831","0.0042444998398423195","0.0042444998398423195","0.0042444998398423195"
"31833","0.013079688884317875","0.013079688884317875","0.013079688884317875"
"31835","0.013364930637180805","0.013364930637180805","0.013364930637180805"
"31837","0.012872225604951382","0.012872225604951382","0.012872225604951382"
"31839","0.006219929549843073","0.006219929549843073","0.006219929549843073"
"31841","0.01893104426562786","0.01893104426562786","0.01893104426562786"
"31843","0.014958811923861504","0.014958811923861504","0.014958811923861504"
"31845","0.031588856130838394","0.031588856130838394","0.031588856130838394"
"31847","0.006923545617610216","0.006923545617610216","0.006923545617610216"
"31849","0.03432496637105942","0.03432496637105942","0.03432496637105942"
"31851","0.01594054326415062","0.01594054326415062","0.01594054326415062"
"31853","0.013627782464027405","0.013627782464027405","0.013627782464027405"
"31855","0.01908264309167862","0.01908264309167862","0.01908264309167862"
"31857","0.012968672439455986","0.012968672439455986","0.012968672439455986"
"31859","0.013073663227260113","0.013073663227260113","0.013073663227260113"
"31861","0.027990393340587616","0.027990393340587616","0.027990393340587616"
"31863","0.020670151337981224","0.020670151337981224","0.020670151337981224"
"31865","0.02982245944440365","0.02982245944440365","0.02982245944440365"
"31867","0.02811683528125286","0.02811683528125286","0.02811683528125286"
"31869","0.023149840533733368","0.023149840533733368","0.023149840533733368"
"31871","0.04543463885784149","0.04543463885784149","0.04543463885784149"
"31873","0.03740802779793739","0.03740802779793739","0.03740802779793739"
"31875","0.042558033019304276","0.042558033019304276","0.042558033019304276"
"31877","0.050537776201963425","0.050537776201963425","0.050537776201963425"
"31879","0.039491236209869385","0.039491236209869385","0.039491236209869385"
"31881","0.04866057634353638","0.04866057634353638","0.04866057634353638"
"31883","0.06469527631998062","0.06469527631998062","0.06469527631998062"
"31885","0.04806935414671898","0.04806935414671898","0.04806935414671898"
"31887","0.10288900136947632","0.10288900136947632","0.10288900136947632"
"31889","0.09751567244529724","0.09751567244529724","0.09751567244529724"
"31891","0.07114511728286743","0.07114511728286743","0.07114511728286743"
"31893","0.04367256909608841","0.04367256909608841","0.04367256909608841"
"31895","0.04216061159968376","0.04216061159968376","0.04216061159968376"
"31897","0.048021409660577774","0.048021409660577774","0.048021409660577774"
"31899","0.057119984179735184","0.057119984179735184","0.057119984179735184"
"31901","0.08562377095222473","0.08562377095222473","0.08562377095222473"
"31903","0.05588207766413689","0.05588207766413689","0.05588207766413689"
"31905","0.05966837331652641","0.05966837331652641","0.05966837331652641"
"31907","0.03798886016011238","0.03798886016011238","0.03798886016011238"
"31909","0.02976098097860813","0.02976098097860813","0.02976098097860813"
"31911","0.01532546617090702","0.01532546617090702","0.01532546617090702"
"31913","0.007989785633981228","0.007989785633981228","0.007989785633981228"
"31915","0.0337577722966671","0.0337577722966671","0.0337577722966671"
"31917","0.014251192100346088","0.014251192100346088","0.014251192100346088"
"31919","0.012818437069654465","0.012818437069654465","0.012818437069654465"
"31921","0.010637819766998291","0.010637819766998291","0.010637819766998291"
"31923","0.019172092899680138","0.019172092899680138","0.019172092899680138"
"31925","0.026645872741937637","0.026645872741937637","0.026645872741937637"
"31927","0.01812073588371277","0.01812073588371277","0.01812073588371277"
"31929","0.0025368817150592804","0.0025368817150592804","0.0025368817150592804"
"31931","0.0029111800249665976","0.0029111800249665976","0.0029111800249665976"
"31933","0.0021744610276073217","0.0021744610276073217","0.0021744610276073217"
"31935","0.0035393203143030405","0.0035393203143030405","0.0035393203143030405"
"31937","0.009885854087769985","0.009885854087769985","0.009885854087769985"
"31939","0.0048623718321323395","0.0048623718321323395","0.0048623718321323395"
"31941","0.006533886305987835","0.006533886305987835","0.006533886305987835"
"31943","0.01810580864548683","0.01810580864548683","0.01810580864548683"
"31945","0.006348228547722101","0.006348228547722101","0.006348228547722101"
"31947","0.012603999115526676","0.012603999115526676","0.012603999115526676"
"31949","0.014061614871025085","0.014061614871025085","0.014061614871025085"
"31951","0.0396486259996891","0.0396486259996891","0.0396486259996891"
"31953","0.014567342586815357","0.014567342586815357","0.014567342586815357"
"31955","0.015496868640184402","0.015496868640184402","0.015496868640184402"
"31957","0.01871810108423233","0.01871810108423233","0.01871810108423233"
"31959","0.018203895539045334","0.018203895539045334","0.018203895539045334"
"31961","0.040597010403871536","0.040597010403871536","0.040597010403871536"
"31963","0.03929177671670914","0.03929177671670914","0.03929177671670914"
"31965","0.014817467890679836","0.014817467890679836","0.014817467890679836"
"31967","0.010098065249621868","0.010098065249621868","0.010098065249621868"
"31969","0.008813709951937199","0.008813709951937199","0.008813709951937199"
"31971","0.01876184158027172","0.01876184158027172","0.01876184158027172"
"31973","0.0119043979793787","0.0119043979793787","0.0119043979793787"
"31975","0.011271191760897636","0.011271191760897636","0.011271191760897636"
"31977","0.01308913342654705","0.01308913342654705","0.01308913342654705"
"31979","0.009548472240567207","0.009548472240567207","0.009548472240567207"
"31981","0.008339452557265759","0.008339452557265759","0.008339452557265759"
"31983","0.011152507737278938","0.011152507737278938","0.011152507737278938"
"31985","0.006056083831936121","0.006056083831936121","0.006056083831936121"
"31987","0.004040536005049944","0.004040536005049944","0.004040536005049944"
"31989","0.005068973172456026","0.005068973172456026","0.005068973172456026"
"31991","0.00523480586707592","0.00523480586707592","0.00523480586707592"
"31993","0.009860526770353317","0.009860526770353317","0.009860526770353317"
"31995","0.007109560072422028","0.007109560072422028","0.007109560072422028"
"31997","0.004259600304067135","0.004259600304067135","0.004259600304067135"
"31999","0.004410841502249241","0.004410841502249241","0.004410841502249241"
"32001","0.05312516912817955","0.05312516912817955","0.05312516912817955"
"32003","0.010799098759889603","0.010799098759889603","0.010799098759889603"
"32005","0.009345904923975468","0.009345904923975468","0.009345904923975468"
"32007","0.01911158487200737","0.01911158487200737","0.01911158487200737"
"32009","0.02734629064798355","0.02734629064798355","0.02734629064798355"
"32011","0.0059347678907215595","0.0059347678907215595","0.0059347678907215595"
"32013","0.013766146264970303","0.013766146264970303","0.013766146264970303"
"32015","0.015144359320402145","0.015144359320402145","0.015144359320402145"
"32017","0.013989942148327827","0.013989942148327827","0.013989942148327827"
"32019","0.026834363117814064","0.026834363117814064","0.026834363117814064"
"32021","0.011665715835988522","0.011665715835988522","0.011665715835988522"
"32023","0.009077420458197594","0.009077420458197594","0.009077420458197594"
"32025","0.009420313872396946","0.009420313872396946","0.009420313872396946"
"32027","0.008421494625508785","0.008421494625508785","0.008421494625508785"
"32029","0.018318239599466324","0.018318239599466324","0.018318239599466324"
"32031","0.030680596828460693","0.030680596828460693","0.030680596828460693"
"32033","0.008587182499468327","0.008587182499468327","0.008587182499468327"
"32035","0.016767747700214386","0.016767747700214386","0.016767747700214386"
"32037","0.010023762471973896","0.010023762471973896","0.010023762471973896"
"32039","0.026794075965881348","0.026794075965881348","0.026794075965881348"
"32041","0.013215004466474056","0.013215004466474056","0.013215004466474056"
"32043","0.013887284323573112","0.013887284323573112","0.013887284323573112"
"32045","0.017748674377799034","0.017748674377799034","0.017748674377799034"
"32047","0.012001908384263515","0.012001908384263515","0.012001908384263515"
"32049","0.031334713101387024","0.031334713101387024","0.031334713101387024"
"32051","0.018815629184246063","0.018815629184246063","0.018815629184246063"
"32053","0.011462603695690632","0.011462603695690632","0.011462603695690632"
"32055","0.012185148894786835","0.012185148894786835","0.012185148894786835"
"32057","0.012828229926526546","0.012828229926526546","0.012828229926526546"
"32059","0.024067066609859467","0.024067066609859467","0.024067066609859467"
"32061","0.02489550970494747","0.02489550970494747","0.02489550970494747"
"32063","0.04441147297620773","0.04441147297620773","0.04441147297620773"
"32065","0.008733442053198814","0.008733442053198814","0.008733442053198814"
"32067","0.01687212660908699","0.01687212660908699","0.01687212660908699"
"32069","0.007297188509255648","0.007297188509255648","0.007297188509255648"
"32071","0.014206714928150177","0.014206714928150177","0.014206714928150177"
"32073","0.015295317396521568","0.015295317396521568","0.015295317396521568"
"32075","0.010994842275977135","0.010994842275977135","0.010994842275977135"
"32077","0.010729617439210415","0.010729617439210415","0.010729617439210415"
"32079","0.011958159506320953","0.011958159506320953","0.011958159506320953"
"32081","0.015394234098494053","0.015394234098494053","0.015394234098494053"
"32083","0.01329643651843071","0.01329643651843071","0.01329643651843071"
"32085","0.014029028825461864","0.014029028825461864","0.014029028825461864"
"32087","0.015175331383943558","0.015175331383943558","0.015175331383943558"
"32089","0.009487501345574856","0.009487501345574856","0.009487501345574856"
"32091","0.015076017007231712","0.015076017007231712","0.015076017007231712"
"32093","0.01529704313725233","0.01529704313725233","0.01529704313725233"
"32095","0.04573359340429306","0.04573359340429306","0.04573359340429306"
"32097","0.010744764469563961","0.010744764469563961","0.010744764469563961"
"32099","0.013855420984327793","0.013855420984327793","0.013855420984327793"
"32101","0.008562964387238026","0.008562964387238026","0.008562964387238026"
"32103","0.01113879680633545","0.01113879680633545","0.01113879680633545"
"32105","0.0258405189961195","0.0258405189961195","0.0258405189961195"
"32107","0.020119765773415565","0.020119765773415565","0.020119765773415565"
"32109","0.013907918706536293","0.013907918706536293","0.013907918706536293"
"32111","0.025951677933335304","0.025951677933335304","0.025951677933335304"
"32113","0.014057299122214317","0.014057299122214317","0.014057299122214317"
"32115","0.016434555873274803","0.016434555873274803","0.016434555873274803"
"32117","0.01741262525320053","0.01741262525320053","0.01741262525320053"
"32119","0.014311427250504494","0.014311427250504494","0.014311427250504494"
"32121","0.04616803303360939","0.04616803303360939","0.04616803303360939"
"32123","0.012866785749793053","0.012866785749793053","0.012866785749793053"
"32125","0.031053178012371063","0.031053178012371063","0.031053178012371063"
"32127","0.016363270580768585","0.016363270580768585","0.016363270580768585"
"32129","0.030364014208316803","0.030364014208316803","0.030364014208316803"
"32131","0.022052541375160217","0.022052541375160217","0.022052541375160217"
"32133","0.013649084605276585","0.013649084605276585","0.013649084605276585"
"32135","0.04118606820702553","0.04118606820702553","0.04118606820702553"
"32137","0.011214022524654865","0.011214022524654865","0.011214022524654865"
"32139","0.020547086372971535","0.020547086372971535","0.020547086372971535"
"32141","0.013711540959775448","0.013711540959775448","0.013711540959775448"
"32143","0.02530866116285324","0.02530866116285324","0.02530866116285324"
"32145","0.017352765426039696","0.017352765426039696","0.017352765426039696"
"32147","0.017476530745625496","0.017476530745625496","0.017476530745625496"
"32149","0.009935716167092323","0.009935716167092323","0.009935716167092323"
"32151","0.029304683208465576","0.029304683208465576","0.029304683208465576"
"32153","0.015976596623659134","0.015976596623659134","0.015976596623659134"
"32155","0.04264192655682564","0.04264192655682564","0.04264192655682564"
"32157","0.04156852513551712","0.04156852513551712","0.04156852513551712"
"32159","0.022606026381254196","0.022606026381254196","0.022606026381254196"
"32161","0.04708445817232132","0.04708445817232132","0.04708445817232132"
"32163","0.019934318959712982","0.019934318959712982","0.019934318959712982"
"32165","0.023306604474782944","0.023306604474782944","0.023306604474782944"
"32167","0.02066046930849552","0.02066046930849552","0.02066046930849552"
"32169","0.018297933042049408","0.018297933042049408","0.018297933042049408"
"32171","0.020005302503705025","0.020005302503705025","0.020005302503705025"
"32173","0.02135915867984295","0.02135915867984295","0.02135915867984295"
"32175","0.01727866195142269","0.01727866195142269","0.01727866195142269"
"32177","0.019763542339205742","0.019763542339205742","0.019763542339205742"
"32179","0.03943951800465584","0.03943951800465584","0.03943951800465584"
"32181","0.05240968242287636","0.05240968242287636","0.05240968242287636"
"32183","0.013920688070356846","0.013920688070356846","0.013920688070356846"
"32185","0.013757597655057907","0.013757597655057907","0.013757597655057907"
"32187","0.015770835801959038","0.015770835801959038","0.015770835801959038"
"32189","0.03566008433699608","0.03566008433699608","0.03566008433699608"
"32191","0.05285336449742317","0.05285336449742317","0.05285336449742317"
"32193","0.019119981676340103","0.019119981676340103","0.019119981676340103"
"32195","0.007804071065038443","0.007804071065038443","0.007804071065038443"
"32197","0.021388981491327286","0.021388981491327286","0.021388981491327286"
"32199","0.04534643143415451","0.04534643143415451","0.04534643143415451"
"32201","0.026761675253510475","0.026761675253510475","0.026761675253510475"
"32203","0.03721115365624428","0.03721115365624428","0.03721115365624428"
"32205","0.03739451989531517","0.03739451989531517","0.03739451989531517"
"32207","0.07262134552001953","0.07262134552001953","0.07262134552001953"
"32209","0.09776967018842697","0.09776967018842697","0.09776967018842697"
"32211","0.07683853060007095","0.07683853060007095","0.07683853060007095"
"32213","0.09569679200649261","0.09569679200649261","0.09569679200649261"
"32215","0.08252332359552383","0.08252332359552383","0.08252332359552383"
"32217","0.09159012883901596","0.09159012883901596","0.09159012883901596"
"32219","0.08900246024131775","0.08900246024131775","0.08900246024131775"
"32221","0.07073310762643814","0.07073310762643814","0.07073310762643814"
"32223","0.09982031583786011","0.09982031583786011","0.09982031583786011"
"32225","0.1319034844636917","0.1319034844636917","0.1319034844636917"
"32227","0.08827226608991623","0.08827226608991623","0.08827226608991623"
"32229","0.10859227925539017","0.10859227925539017","0.10859227925539017"
"32231","0.09101169556379318","0.09101169556379318","0.09101169556379318"
"32233","0.08907924592494965","0.08907924592494965","0.08907924592494965"
"32235","0.09729570150375366","0.09729570150375366","0.09729570150375366"
"32237","0.09297547489404678","0.09297547489404678","0.09297547489404678"
"32239","0.07989168167114258","0.07989168167114258","0.07989168167114258"
"32241","0.13167700171470642","0.13167700171470642","0.13167700171470642"
"32243","0.07269050180912018","0.07269050180912018","0.07269050180912018"
"32245","0.07371170073747635","0.07371170073747635","0.07371170073747635"
"32247","0.06869879364967346","0.06869879364967346","0.06869879364967346"
"32249","0.06559338420629501","0.06559338420629501","0.06559338420629501"
"32251","0.10689572244882584","0.10689572244882584","0.10689572244882584"
"32253","0.0806623175740242","0.0806623175740242","0.0806623175740242"
"32255","0.05318374186754227","0.05318374186754227","0.05318374186754227"
"32257","0.057473357766866684","0.057473357766866684","0.057473357766866684"
"32259","0.08130592852830887","0.08130592852830887","0.08130592852830887"
"32261","0.038646064698696136","0.038646064698696136","0.038646064698696136"
"32263","0.05119120329618454","0.05119120329618454","0.05119120329618454"
"32265","0.035506024956703186","0.035506024956703186","0.035506024956703186"
"32267","0.031904254108667374","0.031904254108667374","0.031904254108667374"
"32269","0.019871031865477562","0.019871031865477562","0.019871031865477562"
"32271","0.013870981521904469","0.013870981521904469","0.013870981521904469"
"32273","0.032313235104084015","0.032313235104084015","0.032313235104084015"
"32275","0.01572483219206333","0.01572483219206333","0.01572483219206333"
"32277","0.017123939469456673","0.017123939469456673","0.017123939469456673"
"32279","0.04858282208442688","0.04858282208442688","0.04858282208442688"
"32281","0.01954009383916855","0.01954009383916855","0.01954009383916855"
"32283","0.01428753137588501","0.01428753137588501","0.01428753137588501"
"32285","0.010879437439143658","0.010879437439143658","0.010879437439143658"
"32287","0.007521487772464752","0.007521487772464752","0.007521487772464752"
"32289","0.009727677330374718","0.009727677330374718","0.009727677330374718"
"32291","0.006463430821895599","0.006463430821895599","0.006463430821895599"
"32293","0.022229943424463272","0.022229943424463272","0.022229943424463272"
"32295","0.03136122599244118","0.03136122599244118","0.03136122599244118"
"32297","0.020921597257256508","0.020921597257256508","0.020921597257256508"
"32299","0.015795523300766945","0.015795523300766945","0.015795523300766945"
"32301","0.02272961102426052","0.02272961102426052","0.02272961102426052"
"32303","0.014229667373001575","0.014229667373001575","0.014229667373001575"
"32305","0.02037193812429905","0.02037193812429905","0.02037193812429905"
"32307","0.027661802247166634","0.027661802247166634","0.027661802247166634"
"32309","0.021121865138411522","0.021121865138411522","0.021121865138411522"
"32311","0.022128352895379066","0.022128352895379066","0.022128352895379066"
"32313","0.023962100967764854","0.023962100967764854","0.023962100967764854"
"32315","0.037699680775403976","0.037699680775403976","0.037699680775403976"
"32317","0.01744094491004944","0.01744094491004944","0.01744094491004944"
"32319","0.03645706549286842","0.03645706549286842","0.03645706549286842"
"32321","0.017768841236829758","0.017768841236829758","0.017768841236829758"
"32323","0.021608037874102592","0.021608037874102592","0.021608037874102592"
"32325","0.02043679915368557","0.02043679915368557","0.02043679915368557"
"32327","0.017879024147987366","0.017879024147987366","0.017879024147987366"
"32329","0.018441462889313698","0.018441462889313698","0.018441462889313698"
"32331","0.019120899960398674","0.019120899960398674","0.019120899960398674"
"32333","0.017789671197533607","0.017789671197533607","0.017789671197533607"
"32335","0.03612108901143074","0.03612108901143074","0.03612108901143074"
"32337","0.02772664837539196","0.02772664837539196","0.02772664837539196"
"32339","0.015026252716779709","0.015026252716779709","0.015026252716779709"
"32341","0.006954087410122156","0.006954087410122156","0.006954087410122156"
"32343","0.005669926758855581","0.005669926758855581","0.005669926758855581"
"32345","0.014041256159543991","0.014041256159543991","0.014041256159543991"
"32347","0.01807846501469612","0.01807846501469612","0.01807846501469612"
"32349","0.009121579118072987","0.009121579118072987","0.009121579118072987"
"32351","0.011355224065482616","0.011355224065482616","0.011355224065482616"
"32353","0.022281624376773834","0.022281624376773834","0.022281624376773834"
"32355","0.012984543107450008","0.012984543107450008","0.012984543107450008"
"32357","0.017569085583090782","0.017569085583090782","0.017569085583090782"
"32359","0.004579152446240187","0.004579152446240187","0.004579152446240187"
"32361","0.030360588803887367","0.030360588803887367","0.030360588803887367"
"32363","0.019246453419327736","0.019246453419327736","0.019246453419327736"
"32365","0.012395001016557217","0.012395001016557217","0.012395001016557217"
"32367","0.011023332364857197","0.011023332364857197","0.011023332364857197"
"32369","0.024064065888524055","0.024064065888524055","0.024064065888524055"
"32371","0.008338007144629955","0.008338007144629955","0.008338007144629955"
"32373","0.017074761912226677","0.017074761912226677","0.017074761912226677"
"32375","0.009674099273979664","0.009674099273979664","0.009674099273979664"
"32377","0.027565427124500275","0.027565427124500275","0.027565427124500275"
"32379","0.019169051200151443","0.019169051200151443","0.019169051200151443"
"32381","0.015312899835407734","0.015312899835407734","0.015312899835407734"
"32383","0.00857627484947443","0.00857627484947443","0.00857627484947443"
"32385","0.021422186866402626","0.021422186866402626","0.021422186866402626"
"32387","0.03157777711749077","0.03157777711749077","0.03157777711749077"
"32389","0.02393398806452751","0.02393398806452751","0.02393398806452751"
"32391","0.009953923523426056","0.009953923523426056","0.009953923523426056"
"32393","0.015601754188537598","0.015601754188537598","0.015601754188537598"
"32395","0.024127664044499397","0.024127664044499397","0.024127664044499397"
"32397","0.0402151457965374","0.0402151457965374","0.0402151457965374"
"32399","0.015100955963134766","0.015100955963134766","0.015100955963134766"
"32401","0.010180092416703701","0.010180092416703701","0.010180092416703701"
"32403","0.020718665793538094","0.020718665793538094","0.020718665793538094"
"32405","0.00496402895078063","0.00496402895078063","0.00496402895078063"
"32407","0.01215307880192995","0.01215307880192995","0.01215307880192995"
"32409","0.009935647249221802","0.009935647249221802","0.009935647249221802"
"32411","0.007619133219122887","0.007619133219122887","0.007619133219122887"
"32413","0.012174895033240318","0.012174895033240318","0.012174895033240318"
"32415","0.012441962026059628","0.012441962026059628","0.012441962026059628"
"32417","0.009542200714349747","0.009542200714349747","0.009542200714349747"
"32419","0.00943566020578146","0.00943566020578146","0.00943566020578146"
"32421","0.009174985811114311","0.009174985811114311","0.009174985811114311"
"32423","0.016660846769809723","0.016660846769809723","0.016660846769809723"
"32425","0.012489235028624535","0.012489235028624535","0.012489235028624535"
"32427","0.016189225018024445","0.016189225018024445","0.016189225018024445"
"32429","0.009191296063363552","0.009191296063363552","0.009191296063363552"
"32431","0.03163941949605942","0.03163941949605942","0.03163941949605942"
"32433","0.00750044034793973","0.00750044034793973","0.00750044034793973"
"32435","0.029047096148133278","0.029047096148133278","0.029047096148133278"
"32437","0.02860114723443985","0.02860114723443985","0.02860114723443985"
"32439","0.04169269651174545","0.04169269651174545","0.04169269651174545"
"32441","0.014665590599179268","0.014665590599179268","0.014665590599179268"
"32443","0.03388439118862152","0.03388439118862152","0.03388439118862152"
"32445","0.012330200523138046","0.012330200523138046","0.012330200523138046"
"32447","0.017401155084371567","0.017401155084371567","0.017401155084371567"
"32449","0.013980871066451073","0.013980871066451073","0.013980871066451073"
"32451","0.03303077071905136","0.03303077071905136","0.03303077071905136"
"32453","0.048190124332904816","0.048190124332904816","0.048190124332904816"
"32455","0.017992712557315826","0.017992712557315826","0.017992712557315826"
"32457","0.04875025153160095","0.04875025153160095","0.04875025153160095"
"32459","0.021800542250275612","0.021800542250275612","0.021800542250275612"
"32461","0.01701018400490284","0.01701018400490284","0.01701018400490284"
"32463","0.02172544226050377","0.02172544226050377","0.02172544226050377"
"32465","0.014118408784270287","0.014118408784270287","0.014118408784270287"
"32467","0.015445084311068058","0.015445084311068058","0.015445084311068058"
"32469","0.012250884436070919","0.012250884436070919","0.012250884436070919"
"32471","0.057659368962049484","0.057659368962049484","0.057659368962049484"
"32473","0.013562081381678581","0.013562081381678581","0.013562081381678581"
"32475","0.023412704467773438","0.023412704467773438","0.023412704467773438"
"32477","0.008961406536400318","0.008961406536400318","0.008961406536400318"
"32479","0.019528884440660477","0.019528884440660477","0.019528884440660477"
"32481","0.012735812924802303","0.012735812924802303","0.012735812924802303"
"32483","0.013209138065576553","0.013209138065576553","0.013209138065576553"
"32485","0.012590189464390278","0.012590189464390278","0.012590189464390278"
"32487","0.013203098438680172","0.013203098438680172","0.013203098438680172"
"32489","0.02008172869682312","0.02008172869682312","0.02008172869682312"
"32491","0.05562755838036537","0.05562755838036537","0.05562755838036537"
"32493","0.01928499899804592","0.01928499899804592","0.01928499899804592"
"32495","0.013108865357935429","0.013108865357935429","0.013108865357935429"
"32497","0.0177314430475235","0.0177314430475235","0.0177314430475235"
"32499","0.019195450469851494","0.019195450469851494","0.019195450469851494"
"32501","0.013736981898546219","0.013736981898546219","0.013736981898546219"
"32503","0.015319280326366425","0.015319280326366425","0.015319280326366425"
"32505","0.01532764732837677","0.01532764732837677","0.01532764732837677"
"32507","0.01568431593477726","0.01568431593477726","0.01568431593477726"
"32509","0.017828745767474174","0.017828745767474174","0.017828745767474174"
"32511","0.02194068394601345","0.02194068394601345","0.02194068394601345"
"32513","0.014131751842796803","0.014131751842796803","0.014131751842796803"
"32515","0.013377571478486061","0.013377571478486061","0.013377571478486061"
"32517","0.03387615829706192","0.03387615829706192","0.03387615829706192"
"32519","0.01196272298693657","0.01196272298693657","0.01196272298693657"
"32521","0.01456447783857584","0.01456447783857584","0.01456447783857584"
"32523","0.011989804916083813","0.011989804916083813","0.011989804916083813"
"32525","0.010948920622467995","0.010948920622467995","0.010948920622467995"
"32527","0.00861340668052435","0.00861340668052435","0.00861340668052435"
"32529","0.022081701084971428","0.022081701084971428","0.022081701084971428"
"32531","0.004411768633872271","0.004411768633872271","0.004411768633872271"
"32533","0.021593578159809113","0.021593578159809113","0.021593578159809113"
"32535","0.009976581670343876","0.009976581670343876","0.009976581670343876"
"32537","0.02262309193611145","0.02262309193611145","0.02262309193611145"
"32539","0.025517765432596207","0.025517765432596207","0.025517765432596207"
"32541","0.0917896032333374","0.0917896032333374","0.0917896032333374"
"32543","0.03380323946475983","0.03380323946475983","0.03380323946475983"
"32545","0.01875011809170246","0.01875011809170246","0.01875011809170246"
"32547","0.0345112569630146","0.0345112569630146","0.0345112569630146"
"32549","0.03072092868387699","0.03072092868387699","0.03072092868387699"
"32551","0.036365874111652374","0.036365874111652374","0.036365874111652374"
"32553","0.016611460596323013","0.016611460596323013","0.016611460596323013"
"32555","0.03112621419131756","0.03112621419131756","0.03112621419131756"
"32557","0.036058209836483","0.036058209836483","0.036058209836483"
"32559","0.03309493511915207","0.03309493511915207","0.03309493511915207"
"32561","0.02477426826953888","0.02477426826953888","0.02477426826953888"
"32563","0.042627885937690735","0.042627885937690735","0.042627885937690735"
"32565","0.03299248218536377","0.03299248218536377","0.03299248218536377"
"32567","0.033458467572927475","0.033458467572927475","0.033458467572927475"
"32569","0.03899390250444412","0.03899390250444412","0.03899390250444412"
"32571","0.06828375160694122","0.06828375160694122","0.06828375160694122"
"32573","0.04721673205494881","0.04721673205494881","0.04721673205494881"
"32575","0.1151634082198143","0.1151634082198143","0.1151634082198143"
"32577","0.05582088977098465","0.05582088977098465","0.05582088977098465"
"32579","0.056762345135211945","0.056762345135211945","0.056762345135211945"
"32581","0.07645995914936066","0.07645995914936066","0.07645995914936066"
"32583","0.09103047847747803","0.09103047847747803","0.09103047847747803"
"32585","0.07643967121839523","0.07643967121839523","0.07643967121839523"
"32587","0.14207026362419128","0.14207026362419128","0.14207026362419128"
"32589","0.07440505921840668","0.07440505921840668","0.07440505921840668"
"32591","0.07293087244033813","0.07293087244033813","0.07293087244033813"
"32593","0.08029231429100037","0.08029231429100037","0.08029231429100037"
"32595","0.08724226802587509","0.08724226802587509","0.08724226802587509"
"32597","0.24808621406555176","0.24808621406555176","0.24808621406555176"
"32599","0.07687358558177948","0.07687358558177948","0.07687358558177948"
"32601","0.07528873533010483","0.07528873533010483","0.07528873533010483"
"32603","0.11222359538078308","0.11222359538078308","0.11222359538078308"
"32605","0.06795831024646759","0.06795831024646759","0.06795831024646759"
"32607","0.04975772649049759","0.04975772649049759","0.04975772649049759"
"32609","0.09329438954591751","0.09329438954591751","0.09329438954591751"
"32611","0.0773262232542038","0.0773262232542038","0.0773262232542038"
"32613","0.03951480984687805","0.03951480984687805","0.03951480984687805"
"32615","0.06728895008563995","0.06728895008563995","0.06728895008563995"
"32617","0.021753069013357162","0.021753069013357162","0.021753069013357162"
"32619","0.019231589511036873","0.019231589511036873","0.019231589511036873"
"32621","0.02487715519964695","0.02487715519964695","0.02487715519964695"
"32623","0.013232098892331123","0.013232098892331123","0.013232098892331123"
"32625","0.04943549260497093","0.04943549260497093","0.04943549260497093"
"32627","0.012439614161849022","0.012439614161849022","0.012439614161849022"
"32629","0.018626850098371506","0.018626850098371506","0.018626850098371506"
"32631","0.003113384125754237","0.003113384125754237","0.003113384125754237"
"32633","0.007234769407659769","0.007234769407659769","0.007234769407659769"
"32635","0.012271461077034473","0.012271461077034473","0.012271461077034473"
"32637","0.012099425308406353","0.012099425308406353","0.012099425308406353"
"32639","0.012731585651636124","0.012731585651636124","0.012731585651636124"
"32641","0.05448464676737785","0.05448464676737785","0.05448464676737785"
"32643","0.008561396971344948","0.008561396971344948","0.008561396971344948"
"32645","0.016553625464439392","0.016553625464439392","0.016553625464439392"
"32647","0.02417510189116001","0.02417510189116001","0.02417510189116001"
"32649","0.009767048060894012","0.009767048060894012","0.009767048060894012"
"32651","0.008925922214984894","0.008925922214984894","0.008925922214984894"
"32653","0.02124452404677868","0.02124452404677868","0.02124452404677868"
"32655","0.004071779549121857","0.004071779549121857","0.004071779549121857"
"32657","0.023282187059521675","0.023282187059521675","0.023282187059521675"
"32659","0.013789592310786247","0.013789592310786247","0.013789592310786247"
"32661","0.05801274999976158","0.05801274999976158","0.05801274999976158"
"32663","0.016061946749687195","0.016061946749687195","0.016061946749687195"
"32665","0.0067832558415830135","0.0067832558415830135","0.0067832558415830135"
"32667","0.01127713918685913","0.01127713918685913","0.01127713918685913"
"32669","0.02110826037824154","0.02110826037824154","0.02110826037824154"
"32671","0.03099890798330307","0.03099890798330307","0.03099890798330307"
"32673","0.018651939928531647","0.018651939928531647","0.018651939928531647"
"32675","0.020760642364621162","0.020760642364621162","0.020760642364621162"
"32677","0.01581372320652008","0.01581372320652008","0.01581372320652008"
"32679","0.02865803800523281","0.02865803800523281","0.02865803800523281"
